sequence,visible_label,title,entry_state,reader_promise,protagonist_goal,action,resistance_or_cost,turn_or_reveal,paid_reward,state_change_axis,state_change,ending_hook,closed_loops,opened_loops,arc_candidate,confidence
"638","법보다 주먹(완전판) 638화","제중 동맹과 계엄 가결","박동철은 중국 특사의 대동아 경영식 언어를 받아주는 척하며 군사조약에 서명한다.","중국 해군을 방패로 써 대한민국 진격을 멈추게 하는 국제 힘의 보상","계엄군을 직접 싸우지 않고 해상에서 돌려세우며 5년 후 재통합 길을 남긴다.","제중 군사동맹이 체결되고 중국 특사는 영사관에 보고하며, 대한민국 국회는 계엄·제재를 가결한다.","중국 종속 위험과 내륙 국민의 매국 비난, 행정체계 미비가 독립 직후 비용으로 폭발한다.","박동철은 독립이 잠시일 뿐 5년 안에 다시 하나가 되고 자신은 죗값을 치를 계획임을 속으로 확인한다.","제주민국은 중국의 공식 군사보호 약속을 얻는다.","세계·목표","독립은 영구 분리 목적이 아니라 5년짜리 해양주권·통일 작전의 중간상태로 규정된다.","계엄이 가결되고 제주 임시총리는 막을 군대가 없다고 호소한다.","제중 동맹 체결","특전여단·해군 진격 봉쇄","78퍼센트 독립 가결과 계엄 봉쇄","high"
"639","법보다 주먹(완전판) 639화","관사 연금과 특전여단의 침묵","계엄이 선포됐지만 제주민국에는 경찰·소방 외 정규군이 없다.","대한민국이 홀대한 군인들의 상처가 적 침투로 돌아오는 장기 비용의 구체화","특전여단을 도청으로 못 나오게 막고 중국 해군 도착까지 버틴다.","욱일회 부역 강 대령은 여단장을 관사에 가두고 장교들에게 3일간 대기하라 명령하며 조명득은 여단 앞 군중 봉쇄로 대응한다.","군 내부 명령체계가 쪼개지고 애국자 홀대의 역사 때문에 장교들도 쉽게 반발하지 못한다.","여단장이 반역의 후회와 제주 번영 배제를 경고하며 내부 역전 가능성을 만든다.","특전여단은 일단 출동하지 않고 숨을 죽인 채 대기한다.","군사·관계","제주 내부 군대가 중앙정부·욱일회·독립 지지 사이에서 분열한다.","관사 연금된 여단장이 강 대령에게 자유를 잃을 것이라 맞선다.","제주 군대 일시 정지","여단 지휘권 역전과 계엄 진격","78퍼센트 독립 가결과 계엄 봉쇄","high"
"640","법보다 주먹(완전판) 640화","여단 총성과 박동철의 전선행","여단장이 지휘권을 되찾아 강 대령 일당을 구속하고 중앙 계엄명령대로 도청 진격을 준비한다.","안가에 머물던 수장이 가장 위험한 현장으로 직접 나서는 행동 보상","특전여단과 시민의 유혈충돌을 막고 대한민국 해군까지 제주 앞에서 멈춘다.","총성이 울리자 조명득은 군중을 진정시키고 박동철은 집무실을 나서기로 결심하며 장기출은 해군1사령부 제주 진격을 명령한다.","조명득·최은희·젊은 엄마들이 총구 앞에 서고 일본·중국은 아직 침묵한다.","최은희가 여단장에게 국민과 국가 중 무엇을 지킬지 묻는 도덕적 대면이 열린다.","박동철이 아관파천식 안전지대를 버리고 현장 선두에 서기로 한다.","행동·관계","독립 지도부와 가족·시민이 군사충돌 최전선에 한데 모인다.","최은희의 질문에 특전여단장이 답하지 못한다.","여단 내부 역전","시민 방벽과 해군 대치","78퍼센트 독립 가결과 계엄 봉쇄","high"
"641","법보다 주먹(완전판) 641화","최은희가 멈춘 탱크와 중국 함대","특전여단 탱크가 시동을 건 채 시민과 마주한다.","비무장 시민과 최은희의 강단이 정규군 진격을 멈추는 사회적 행동 보상","피 한 방울 흘리지 않고 중국·일본·미국 압박으로 대한민국 해군까지 회군시킨다.","여단장은 국민을 밟고 갈 수 없다며 철수를 보류하고 중국은 제주 요청을 받아 함대를 출동시키며 장기출은 승산이 없다는 보고를 받는다.","탱크는 여전히 대기하고 중국군 개입은 대한민국의 주권 굴욕으로 비칠 수 있다.","아베는 욱일회와 자기 가문 이익이 다름을 자각하고 중국은 인도 국경까지 무시하며 제주에 집중한다.","최은희의 질문이 특전여단 진격을 실제로 멈춘다.","군사·관계","제주 내부 유혈충돌은 연기되고 해상 강대국 대치가 중앙 결정을 압박한다.","박동철이 직접 여단 정문에 도착한다.","시민 방벽 형성","미국 중재와 대한민국 승인","78퍼센트 독립 가결과 계엄 봉쇄","high"
"642","법보다 주먹(완전판) 642화","미국 압박과 대한민국의 독립 승인","박동철은 여단장에게 자신은 분열주의자가 아니라 민족주의자라고 밝힌다.","대한민국 대통령의 공식 승인과 군·함대 철수라는 독립 Arc 대결산","미·중 충돌 직전 장기출이 명분 있게 물러나고 제주민국의 법적 생존을 확정한다.","미국 대통령은 중국과 무력충돌을 우려해 헌법상 독립을 승인하라고 장기출을 압박하고 장기출은 해군 철수 뒤 기자회견에서 제주민국을 승인한다.","대한민국이 힘이 없어 굴복한 모양새와 장기출의 정치적 희생, 향후 강대국 자원 압박이 남는다.","장기출의 공개 승인 즉시 중국 함대도 회군하고 박동철은 구금에서 풀려난다.","78퍼센트 투표·독립선언·계엄 봉쇄가 대한민국 공식 승인으로 완전히 결산된다.","지위·세계","제주민국은 반란 상태에서 국제승인 가능한 독립국으로 비가역 전환한다.","박동철은 이제부터가 진짜 시련이며 곧 그날이 온다고 다짐한다.","계엄·해군 대치","초대정부 수립과 외교전","78퍼센트 독립 가결과 계엄 봉쇄","high"
"643","법보다 주먹(완전판) 643화","자주민국당 24석과 초대 대선","대한민국 승인 일주일 뒤 제주 임시정부는 수교보다 국내 안정을 우선한다.","새 나라의 총선·대선에서 압도적 정통성을 얻는 제도적 보상","초대 정부를 장악해 일본·중국 뒤통수를 칠 실행권을 확보한다.","박동철은 모든 수교를 선거 뒤로 미루고 청명회 핵심이 만든 자주민국당은 국회 30석 중 24석을 얻으며 대선 개표도 우세하다.","일본은 위안부 동상 철거를 수교조건으로 요구하고 장기출은 제주 승산 없음을 공개 인정해야 한다.","자주민국당이 의석 80퍼센트를 차지해 임시조직이 헌정권력으로 바뀐다.","국민투표 위임에 이어 총선의 압도적 지지가 지급된다.","지위·정치","청명회 비선세력이 제주민국의 공식 여당·정부 골격으로 전환된다.","대선 75퍼센트 개표 시 박동철 당선 수치가 발표되려 한다.","대한민국 독립 승인","초대 대통령·국회 정통성","초대정부 수립과 일본 15조 미끼","high"
"644","법보다 주먹(완전판) 644화","79퍼센트 초대 대통령과 파격 내각","자주민국당 총선 압승 뒤 박동철 대선 결과가 확정된다.","79퍼센트 대통령 당선으로 투표·총선·대선 세 겹 정통성 확보","젊은 내각을 세우고 영토 분립·대한민국 첫 수교를 우선 처리한다.","박동철은 제주민국 제1대 대통령이 되고 법무장관은 강경 인권·사법개혁을 선언하며 한수선·백만도·차기성 등이 복지·외교·국방장관에 임명된다.","미국은 제주 가스가 저유가를 심화할까 고민하고 국내외에서는 독재·여가부 폐지 비난이 인다.","계엄군 여단장이던 차기성을 국방장관으로 기용하는 파격으로 반대자까지 국가건설에 흡수한다.","박동철 정부가 공식 내각과 의회 다수를 확보한다.","지위·조직","제주민국은 임시정부에서 선출정부로 전환되고 국가기관이 빠르게 형성된다.","국토부장관이 수교 전에 대한민국과 영토 분리를 확정해야 한다고 제안한다.","초대 선거 정통성","영토협상·대한민국 첫 수교·일본 미끼","초대정부 수립과 일본 15조 미끼","high"
"645","법보다 주먹(완전판) 645화","대한민국 우선 수교와 일본 긍정 답변","선출정부는 첫 수교국과 영토경계를 정해야 한다.","측근들이 이해 못 하는 친일 행보를 복수의 실리로 뒤집을 기대","대한민국과 영토를 먼저 나누고 일본에는 위안부 동상 철거 협상 미끼를 문다.","박동철은 대한민국 정상회담을 최우선으로 정하면서 일본 요구도 긍정 검토하라 지시하고, 조명득·최은희는 여당과 국회 안에서 그의 불변을 믿는다.","한수선 등 내각이 친일로 보이는 지시에 반발하고 공개 여론 비용을 떠안아야 한다.","욱일회 회주는 아베가 자기 자리를 노릴 수 있음을 경계하기 시작한다.","국가건설의 외교 순서가 대한민국-일본으로 구체화된다.","외교·관계","제주 정부는 친일 비난을 감수하며 일본 내부 탐욕과 내분을 자극한다.","회주가 배신의 집단인 사무라이를 들며 아베를 의심한다.","초대정부 내각 구성","대한민국 영토분리와 일본 배상 협상","초대정부 수립과 일본 15조 미끼","high"
"646","법보다 주먹(완전판) 646화","회주와 아베의 동상이몽","욱일회는 박동철이 7광구를 떼어 차후 헌납할 것이라 과신한다.","적들이 스스로 미끼를 물고 내부 균열을 키우는 간접 보상","일본의 배상·공동개발 욕망을 키우면서 통일한국 기반에 개인재산을 투입한다.","회주는 7광구가 제주 영토가 되어도 다시 자기 것이 된다며 안심하고 아베는 우도 공동개발까지 노리며, 박동철은 조명득과 미끼를 확인한다.","박동철 개인 금고가 통일 기반 투자로 바닥나고 북한 발전도 막대한 지원을 계속 요구한다.","아베·회주가 서로 제거를 생각하면서도 제주 자원 때문에 같은 수교안을 밀어붙인다.","북한 고속도로·발전소·식량 사정이 눈에 띄게 좋아지는 장기 국가 보상이 지급된다.","돈·세계","제주 독립 이익이 북한 민생·통일 인프라로 흘러가고 일본 내부 결속은 약해진다.","북한 주민은 박태수 성과로 평화의 봄을 믿는다.","일본 미끼 투하","대한민국 영토회담과 일본 배상","초대정부 수립과 일본 15조 미끼","high"
"647","법보다 주먹(완전판) 647화","4·5·7광구 영토와 무비자 금지","북한은 제주 지원으로 발전하고 박태수는 장기출의 악역 부담을 이해한다.","대한민국 정상회담에서 바다와 수교를 모두 얻는 국가 보상","4·5·7광구를 제주 영토로 확정하고 이주 심사로 인구·보안을 통제한다.","박동철은 대한민국과 첫 수교하며 해당 광구와 제주도 채무를 분할받고, 귀화·무비자 금지 법안에 인재 우대 이민심사를 결합한다.","장기출은 영토 포기·외교실패 비난과 탄핵 압박을 홀로 받는다.","제주 영토가 섬 주변이 아니라 7광구까지 공식 확장되고 중국은 저장시설 공기를 1년으로 줄인다.","독립의 핵심 목표인 해양주권이 정상회담 문서로 지급된다.","세계·영토","제주민국 국경과 자원권이 확정되고 장기출의 정치 생존은 더 위태로워진다.","여당 표결에서 조명득·최은희가 일부러 이탈표를 던진다.","대한민국 첫 수교·영토분립","일본 15조 합의와 이민제도","초대정부 수립과 일본 15조 미끼","high"
"648","법보다 주먹(완전판) 648화","23퍼센트 내륙 지지와 대마도 회담","야당은 여당 이탈표 두 장을 박동철 독재 균열로 오해한다.","독립 뒤에도 대한민국 차기주자 지지율 2위라는 사회적 역설 보상","일본과 동상 철거 값을 협상해 욱일회 돈을 제주 자산으로 바꾼다.","박동철은 조명득과 비밀회담에서 내륙 지지율 23퍼센트를 확인하고 백만도는 대마도에서 일본 외교장관에게 동상 철거 요구는 국민정서 위반이라 압박한다.","친일 매국 이미지와 여당 거수기 비난, 조명득의 대권 꿈이 장기 변수가 된다.","독립 주도자가 대한민국 대권주자 2위로 조사되어 재통합 가능성이 숫자로 보인다.","일본이 먼저 수교를 애걸고 제주가 조건 가격을 매길 주도권을 잡는다.","평판·외교","박동철의 권력 기반이 제주 79퍼센트와 내륙 23퍼센트 양쪽에 걸친다.","백만도가 동상 철거 보상액을 제시하려 한다.","4·5·7광구 확보","15조 협상과 내륙 대권 기반","초대정부 수립과 일본 15조 미끼","high"
"649","법보다 주먹(완전판) 649화","위안부 동상 값 15조","일본 외교장관은 신생 제주가 대한민국처럼 저자세일 것이라 예상한다.","동상 철거 요구에 15조라는 자존심 값을 매겨 일본을 경악시키는 협상 보상","욱일회가 탐내는 7광구를 미끼로 거액 배상을 받아내고 일본 내분을 심화한다.","백만도는 단 한 푼도 못 깎는 15조를 제시·발표하고 매국 비난을 떠안으며 아베는 국회 통과를 회주에게 의존한다.","백만도가 제2의 굴욕외교 책임자가 되고 제주 야당·인터넷이 사퇴를 요구한다.","회주는 메탄하이드레이트를 모르지만 아베는 알고 있어 두 사람의 정보격차와 배신 기회가 생긴다.","일본이 요구한 모욕을 제주가 1천5백 배 가격의 현금 보상으로 뒤집는다.","돈·평판","제주 국고는 15조를 얻을 문턱에 서고 욱일회-아베 관계는 자원 비밀 때문에 갈라진다.","아베가 회주가 우도 메탄하이드레이트를 모른다는 사실에 회심의 미소를 짓는다.","일본 실무협상","15조 국회 통과와 수교","초대정부 수립과 일본 15조 미끼","high"
"650","법보다 주먹(완전판) 650화","친일 15조 법안과 최은희의 시위 준비","회주와 아베는 서로를 버릴 궁리를 하면서도 합의 통과를 추진한다.","야당 반발 속 의회 다수로 실리외교를 밀어붙이는 권력 보상","15조 배상안을 통과시키고 친일 비난을 버티며 일본의 다음 자원 욕망을 유도한다.","조명득은 야당대표와 말싸움 뒤 표결을 강행하고 최은희는 정부청사 앞 반대 시위의 세계적 파급효과까지 계산한다.","여당 거수기·독재 비판과 최은희의 공개 반대가 부부·정부 균열로 보일 수 있다.","최은희는 필요하면 나체 시위까지 언급할 만큼 박동철 정책에 맞서는 공개 역할을 맡는다.","15조 합의가 국회 통과 직전까지 가고 야당 이탈 연출이 살아 있는 의회처럼 보이게 한다.","정치·평판","정부·여당·최은희가 같은 목표를 위해 찬반 역할을 나눠 사회적 연출을 강화한다.","정부청사 앞 최은희 시위가 시작될 준비를 한다.","15조 협상 체결","국회 표결·최은희 시위·일본 수교","초대정부 수립과 일본 15조 미끼","high"
"651","법보다 주먹(완전판) 651화","최은희 삭발과 15조 실리 승리","최은희의 반대시위가 세계로 퍼지고 일본은 이미 15조를 제주에 넘겼다.","공항 소녀상 하나를 철거하고도 77미터 동상·15조·일본 국제망신을 모두 얻는 역전 보상","협정을 통과시키되 일본 식민배상 본게임에서 바다를 지킨다.","최은희는 삭발하고 여당은 의도적 반대표를 섞어 협정을 18대11로 통과시키며 박동철은 150조 배상 대신 해역권 교환을 구상한다.","아베 지지율이 20퍼센트로 추락해 일본의 후속 배상 의지가 사라질 수 있다.","야당조차 77미터 동상이 남고 일본만 난처해진 실리외교 승리를 인정한다.","제주는 15조 현금을 확보하고 일본 정부의 국제품격·아베 지지율을 동시에 깎는다.","돈·평판","친일 협정은 일본을 압박하는 재원·여론 무기로 환전된다.","박동철이 150조 배상금과 원래 한국 바다를 맞바꾸겠다고 제안한다.","15조 협정 통과","식민배상 대신 해양주권 거래","초대정부 수립과 일본 15조 미끼","high"
"652","법보다 주먹(완전판) 652화","150조 대신 바다와 아베 환영대","아베 정권이 무너지기 직전 박동철은 숨통을 틔워 더 큰 조약을 받아내려 한다.","적 수장의 위기를 구해주며 더 값진 바다를 빼앗는 전략적 보상","아베가 제주에 와 배상금 대신 7광구 개발·영토인정을 서명하게 한다.","박동철은 가족에게 미안함을 전하고 중국 주석의 비밀 저장시설을 살피는 한편 청명회는 일장기까지 흔들며 아베 환영 장면을 연출한다.","은희·우형에게 평범한 삶을 못 주고 청명회 애국자들이 원수를 환영해야 하는 모욕이 따른다.","제주 환영대가 아베에게 사죄하는 일본 지도자 이미지를 강제해 국내외 압박을 바꾼다.","아베가 제주에 발을 들이고 정상회담 미끼를 문다.","평판·외교","아베는 일본에서 굴욕외교 책임자이면서 제주에서는 사죄 지도자로 포획된다.","환영을 본 아베가 배상금은 한 푼도 줄 수 없다고 결심한다.","15조 실리 여론","아베 정상회담과 불가역 조약","초대정부 수립과 일본 15조 미끼","high"
"653","법보다 주먹(완전판) 653화","불가역 조약과 일본의 제주 영토 인정","아베는 동상 철거 역풍과 배상 요구 사이 사면초가로 비공식 정상회담에 앉는다.","일본이 좋아하던 불가역이라는 말로 스스로 7광구를 제주 영토라 인정하게 하는 복수 보상","배상금을 면제해주는 대신 해상자원 공동개발·기간산업 조약을 파기 불가로 묶는다.","박동철은 77미터 동상 폭파 생중계 역풍을 압박하고 다른 방법이라며 조약서를 내밀어 아베 서명을 받은 뒤 일본 수교를 발표한다.","친일 비난과 공동개발 지분 양도, 기간산업 민영화 약속이라는 장기 비용이 남는다.","아베는 돈을 안 주는 승리로 오해하지만 일본 입으로 제주의 7광구 영유권을 확정하게 된다.","제주가 세 번째 수교국 일본과 불가역 조약을 체결하고 산유국 미래를 국민에게 공개한다.","영토·세계","일본의 법적·공개 인정으로 7광구 제주 영유권이 국제적으로 더 단단해진다.","아베가 일본 귀국 기자회견에서 조약을 승리로 발표한다.","아베 제주 방문","일본 영유권 인정과 공동개발 함정","초대정부 수립과 일본 15조 미끼","high"
"654","법보다 주먹(완전판) 654화","일본의 승리 착각과 에너지 강국 공황","아베는 배상금 0원·7광구 공동개발을 일본의 실리외교 승리로 선전한다.","적 국민까지 풍요를 기대하게 한 뒤 강대국 전체가 제주 성공을 두려워하는 규모 보상","일본의 공식 인정은 굳히고 미국·중국·러시아의 견제를 서로 상쇄시킨다.","일본 국민은 복지를 꿈꾸고 중국은 7광구 합의에 분노하며 미국 셰일기업·유대계 자본과 러시아는 제주 개발 대응회의를 연다.","미국 에너지산업 파산·러시아 가스무기 상실 우려로 제주 개발 방해세력이 다시 커진다.","중국 주석의 심복이 가오리빵즈 모욕에 이를 악물고 내부 균열 씨앗을 보인다.","일본 정부가 공개적으로 7광구를 제주 고유영토라고 선언한다.","세계·영토","제주 산유국 계획은 한일 협상에서 세계 에너지질서를 흔드는 변수로 격상된다.","러시아가 개발 성공확률 86퍼센트·시베리아 5배 가스를 분석한다.","일본 수교·영토 인정","중·미·러 수교와 자원 견제","초대정부 수립과 일본 15조 미끼","high"
"655","법보다 주먹(완전판) 655화","러시아 5번째 수교와 10년 통합 시계","러시아는 제주 가스가 자기 가스관을 타면 위기가 기회가 된다고 계산한다.","각 강대국의 욕심을 지분으로 묶어 제주를 공격하지 못하게 하는 외교 보상","중국·북한·미국·러시아 수교를 완성하고 10년 안에 한반도 통합을 이룬다.","박동철은 러시아를 다섯째 수교국으로 정하고 중국-대만 동시수교·주석 실각도 조명득과 논의한다.","개인독재로 변할 수 있다는 두려움과 중국 협조 없이는 북한 흡수통일이 어렵다는 제약이 있다.","제주 독립 1년 시점에 박동철은 권력 장기화를 막기 위한 통합 마감선을 10년으로 잡는다.","러시아가 제주 자원개발 동참을 선택해 견제세력 하나가 이해관계자로 바뀐다.","세계·목표","제주 외교는 개별 승인에서 한반도 통합을 위한 강대국 지분망으로 발전한다.","박동철이 베이징 정상회담으로 출발한다.","일본 수교 함정","중국 5광구 거래와 북한 흡수통일","다섯 수교국·간도 카드·미국 F35 계약","high"
"656","법보다 주먹(완전판) 656화","5광구 10퍼센트와 흡수통일 거래","중국은 제주 네 번째 수교국이 되고 무비자·해양개발권을 요구한다.","주석의 개인 탐욕을 읽고 10퍼센트로 90퍼센트 자원·통일 협조를 사는 협상 보상","5광구 개발은 중국에 맡기되 북한 흡수통일을 방해하지 않겠다는 약속을 얻는다.","박동철은 중국계 무비자 통제를 약속하고 5광구 메탄하이드레이트 이익 10퍼센트를 제시한 뒤 흡수통일 비용과 협조를 맞교환한다.","중국 주석 개인기업이 개발량을 속일 수 있고 해수부장관 중국인 배우자 등 내부 스파이 위험이 있다.","개인기업 요구와 주석의 놀란 눈빛으로 비밀 소유관계를 박동철이 간파한다.","중국은 메탄하이드레이트가 고갈될 때까지 완벽한 우방이라는 이해관계에 묶인다.","자원·세계","중국은 적대 강대국에서 5광구 지분을 가진 제한적 통일 협력자로 전환된다.","박동철이 통일 협조 조건을 더 요구해 주석 표정이 굳는다.","중국 공식 수교","간도 카드와 흡수통일 조건","다섯 수교국·간도 카드·미국 F35 계약","high"
"657","법보다 주먹(완전판) 657화","간도 카드와 북한 다섯째 수교","중국 회담은 5광구 이익을 얻었지만 주석이 간도 문제로 흡수통일을 봉쇄한다.","패배한 협상도 북한의 선제 영유권 선언으로 다음 수로 연결하는 재장전","북한을 공식 수교국으로 삼고 간도 반환 요구로 중국 협상력을 흔든다.","박동철은 평양에서 박태수에게 발전자금 지원을 약속해 간도 담화를 승인받고 북한은 불법 간도협약을 들어 중국에 반환을 공식 요구한다.","중국은 제주 전부를 내놓지 않으면 간도를 줄 수 없다며 격분하고 북한은 다시 고립될 위험이 있다.","북한이 홍콩·마카오 논리까지 역이용해 100년 실효지배 주장을 정면 반박한다.","북한이 제주 다섯째 수교국이 되고 중국이 숨기려던 역사 영토문제가 국제화된다.","세계·영토","한반도 통일 협상에 간도가 새 전장으로 열리고 중국-북한 우방관계가 깨진다.","북한 방송이 간도 반환 요구를 전 세계에 송출한다.","중국 수교와 5광구 양해","중국 보복·간도 국제분쟁","다섯 수교국·간도 카드·미국 F35 계약","high"
"658","법보다 주먹(완전판) 658화","친중파 체포와 로스차일드 10퍼센트","간도 담화로 북한 수뇌부는 공황에 빠지고 중국은 김정은 제거를 지시한다.","중국의 정권전복 카드가 이미 무력화됐고 미국 자본을 새 방패로 부르는 보상","로스차일드 지분으로 미국을 제주 편에 묶어 중·일 견제를 버틴다.","여성후는 친중파가 모두 체포됐음을 확인하고 김평일을 제주대사로 끌어들이며 박동철은 조명득을 미국으로 보내 로스차일드와 접촉시킨다.","통일·간도·자원 개발비가 막대하고 세계적 금융세력에게 지분을 줘야 한다.","중국이 제거하라고 한 친중 머리는 이미 잘려 있어 박동철의 선제 숙청이 뒤늦게 보상된다.","북한 내부 반란 가능성이 봉쇄되고 김평일까지 제주 안전망에 들어온다.","세력·세계","제주 동맹망이 북한 권력층과 미국 금융자본 양쪽으로 확장된다.","조명득이 뉴욕에서 로스차일드 핵심을 만날 준비를 한다.","간도 담화 실행","로스차일드 계약과 미일 압박","다섯 수교국·간도 카드·미국 F35 계약","high"
"659","법보다 주먹(완전판) 659화","메탄하이드레이트 10퍼센트와 올인","미국은 일본에게 7광구 개발 중단을 요구하고 아베는 회주의 반응을 두려워한다.","세계 금융세력에게 10퍼센트를 던져 미국 정책과 시장을 자기편으로 사는 스케일 보상","제주 자원개발을 보호하고 필요한 미국 무기·수교 조건을 얻는다.","뉴욕에서 조명득은 윌리엄에게 메탄하이드레이트 지분 10퍼센트와 인류 미래 100년을 제시하고 홍콩펀드에는 관련 투자 올인을 지시한다.","로스차일드는 겨우 10퍼센트라며 더 큰 대가를 요구하고 미국·일본 정부를 뒤에서 움직일 힘이 있다.","윌리엄이 지분보다 제주가 진짜 원하는 것을 묻자 조명득의 협상이 무기·외교 거래로 넘어간다.","글로벌 자본이 제주 성공에 베팅하도록 시장 포석이 깔린다.","돈·세계","제주 자원은 국가간 협정에서 국제 금융시장의 올인 대상으로 확장된다.","조명득의 올인 명령 뒤 회주가 아베의 개발중단 보고에 폭발한다.","로스차일드 접촉","미국 수교·F35A·욱일회 최종공격","다섯 수교국·간도 카드·미국 F35 계약","high"
"660","법보다 주먹(완전판) 660화","F-35 비밀협정과 달 좋은 밤","회주는 아베에게 미국 요구를 거부하게 하고 미국 대통령은 로스차일드 압박을 받는다.","미국 수교·무기 계약을 마치고 300명 응징군을 실제 출진시키는 결전 개시 보상","F-35A 인도일까지 강대국 균형을 유지하며 욱일회 대저택을 뿌리째 제거한다.","박동철은 미국 대통령과 비밀협정을 체결해 수교·F-35A를 확보하고 일주일 뒤 최문탁에게 달이 좋은 밤이라 암호를 보내 300명 북한 공작원을 출발시킨다.","미국·로스차일드 비위를 맞춰야 하고 북한 공작원 대량 희생과 최문탁 자폭 가능성을 감수한다.","모든 외교·군사 준비가 끝나자 장기 미뤄온 욱일회 직접 응징 명령이 떨어진다.","제주가 미국 수교와 최신전투기 약속을 확보하고 욱일회 본거지 타격대가 움직인다.","군사·세계","외교 준비 Arc가 끝나고 전장은 도쿄 대저택의 물리적 섬멸로 전환된다.","EMP탄을 실은 트럭 세 대와 공작원 300명이 대저택으로 돌진한다.","미국 수교·F35 계약","욱일회 본거지 섬멸","욱일회 대저택 섬멸과 일본 권력 재편","high"
"661","법보다 주먹(완전판) 661화","EMP 암흑과 회주의 죽음","회주는 유리코를 차기 총리로 점찍는 순간 대저택 전원이 끊긴다.","수백 화 끌어온 일본 흑막을 적진 한복판에서 직접 처단하는 대형 응징","EMP로 보안을 무력화하고 회주·경호조직을 제거한 뒤 300명을 복귀시킨다.","최문탁과 공작원들은 CCTV·비상발전기를 죽이고 담을 넘어 경호원을 사살하며 집무실에서 회주를 총살한다.","대규모 살상과 일본 영토 내 군사작전, 공작원 희생·국제전쟁 위험을 감수한다.","일본을 조종하던 불사의 망령이 정체도 제대로 모른 채 최문탁 총에 죽는다.","욱일회 회주와 본거지 방어망이 물리적으로 붕괴한다.","세력·생존","욱일회 최고권력 공백이 생기고 아베·유리코·조명득이 그 자리를 두고 움직일 공간이 열린다.","도주 트럭을 본 아베가 뭔가 일어났음을 직감한다.","욱일회 급습 개시","작전 은폐와 잔존 자금·권력 승계","욱일회 대저택 섬멸과 일본 권력 재편","high"
"662","법보다 주먹(완전판) 662화","245구 가스폭발과 500억달러 전리품","최문탁은 끝냈다고 보고하고 일본은 사건을 가스폭발로 위장한다.","흑막 제거뿐 아니라 500억달러를 방위·통일 재원으로 회수하는 전리품 보상","잔존 욱일회 조직을 분산시키고 제주 건국 자금·군비를 확보한다.","아베는 245구 시체 흔적을 은폐하고 새 욱일회가 되려 하지만 조명득이 비밀계좌 500억달러를 선점해 F-35 대금과 북한 발전비로 배정한다.","박동철은 또 암살 책임을 지고 일본 권력공백이 아베의 새 군국주의로 채워질 위험이 있다.","아베가 미국에 제주 공격 동의를 구하지만 미국은 시작점이 제주여선 안 된다고 선을 긋는다.","최문탁 생환·회주 제거·비밀자금 탈취가 한꺼번에 결산된다.","돈·세력","제주 국고·방위력이 급증하고 일본 흑막은 회주 단일체제에서 아베의 불안정한 야망으로 재편된다.","1년 후 제주 건국기틀과 조선산업 성과가 보고된다.","욱일회 수장 제거","국가 방위·산업 확장과 일본 후계권력","욱일회 대저택 섬멸과 일본 권력 재편","high"
"663","법보다 주먹(완전판) 663화","유조선 12·가스선 15와 화산 대피항","욱일회 자금과 대한민국 기술자가 제주 조선업을 호황으로 만든다.","적의 돈이 선박·일자리·국민안전 인프라로 환전되는 건국 보상","자원생산 선단을 만들고 한라산 분화에도 전 국민을 해상 대피시킬 체계를 구축한다.","박동철은 유조선 12척·가스선 15척 건조 현황을 듣고 항구·해양플랜트 확대와 화산 대피계획을 지시한다.","기간시설 비용이 막대하고 한라산 폭발이라는 통제 불가능한 국가존망 위험이 있다.","제주 독립이 대한민국 조선업 일자리까지 살리는 상생 효과를 낸다.","국민이 체감할 산업 성장과 재난 대비가 구체 선박·항구 수치로 지급된다.","돈·세계","제주 건국은 정치선언에서 조선·에너지·재난대응 산업국가로 안착한다.","박동철은 공군사관학교와 새 항공모함 이순신함 순시로 이동한다.","욱일회 전리품 배분","F35·항공모함 인도","제주 군사·에너지 강국 도약","high"
"664","법보다 주먹(완전판) 664화","F-35 15기와 이순신함","제주가 F-35A 15기·전략폭격기 3기·미 핵항모를 인도받는 날이다.","아시아 최초 핵추진 항공모함 보유라는 압도적 군사·지위 보상","일본·중국의 침공 시나리오를 억제하고 5년 뒤 완전 이양까지 안전하게 운용한다.","박동철은 제럴드포드호를 이순신함으로 인수해 미 승조원과 혈맹운용을 지시하고 일본·중국은 긴급회의를 연다.","미군이 돌변하면 선상반란 가능성이 있고 완전 이양 전까지 공동운용 종속이 남는다.","중국 해군은 제주 무력점령 최후 시나리오가 사실상 불가능해졌다고 보고한다.","제주민국이 최신전투기·폭격기·핵항모를 가진 군사강국으로 도약한다.","군사·지위","섬나라의 취약성은 공격하면 누구도 승리를 장담 못 하는 억지력으로 바뀐다.","미 함장도 이순신함 명칭을 받아들이지 못한 채 공동운용이 시작된다.","국가 방위기반 건설","에너지 개발과 5년 완전이양","제주 군사·에너지 강국 도약","high"
