sequence,visible_label,title,entry_state,reader_promise,protagonist_goal,action,resistance_or_cost,turn_or_reveal,paid_reward,state_change_axis,state_change,ending_hook,closed_loops,opened_loops,arc_candidate,confidence
397,"397화","법보다 주먹(완전판) 397화","박동철은 코피노 친자소송 151건을 접수하고 최성수는 병원장 오진호에게 기록 조작을 요구한다.","개별 응징이 다수 아버지의 법적 책임으로 확장되는 규모 보상을 준다.","박동철은 최성수 동선을 추적하고 코피노 양육비를 제도권에 남기려 한다.","151건을 각 법원에 접수하고 조명득은 최성수 위치를 감시한다.","오진호는 15년 전 기록 조작이라는 큰 위험을 지고 한수선은 명성의 반복 자백에 막힌다.","최성수는 김포 절대농지가 2018년 풀린다는 정보로 자금 조달을 유혹한다.","코피노 151가정이 법적 주체가 되는 집단 보상이 지급된다.","세계","코피노 문제는 휴먼다큐에서 전국 친자·양육비 소송망으로 바뀐다.","한수선은 검찰을 조롱하는 명성의 기계적 자백에 분노한다.","151건 소송 접수가 닫힌다.","오진호 조작 증거와 명성 배신이 열린다.","최성수 기억상실 사기와 곤잘레스 죽음","high"
398,"398화","법보다 주먹(완전판) 398화","한수선은 명성 계좌 수사를 밀고 박동철은 코피노 생부들을 사무실에 불러 협의한다.","양육비뿐 아니라 상속까지 짚어 도망친 아버지들을 즉시 굴복시키는 법적 주먹을 보여 준다.","박동철은 마리오·마리사 생부에게 과거·미래 양육비를 일시 지급하게 하려 한다.","두 생부를 분리 대기시키고 한국 가족 공개·친자소송·재산조사·상속권을 차례로 설명한다.","상대는 인천 빌라 열두 채를 숨기고 금액이 일방적이라며 버틴다.","상속권까지 건드리자 생부들이 공개 소송보다 협의를 택할 압박을 받는다.","법률 지식이 아이들의 실질 돈과 미래 권리로 즉시 환전된다.","돈","도망간 생부의 은닉재산이 양육비·상속 재원으로 포획된다.","한 남자가 상속까지 건드리느냐며 경악한다.","양육비 협의 조건 제시가 닫힌다.","입금·최성수 기자회견 반전이 열린다.","최성수 기억상실 사기와 곤잘레스 죽음","high"
399,"399화","법보다 주먹(완전판) 399화","코피노 생부들은 입금 압박을 받고 최성수는 돈 대신 기자회견으로 정면돌파한다.","최성수의 기억상실 연기가 위기를 국민적 감동으로 뒤집는 강력한 반격을 준다.","박동철은 양육비를 회수하면서 최성수 움직임을 확인하려 한다.","소송 취하 조건으로 입금을 재촉하고 최은희 전화를 받아 기자회견 생중계를 본다.","최성수는 조작 진단서·낡은 사진·눈물 연기로 박동철의 폭로를 먼저 선점한다.","최성수는 교통사고 기억상실로 아이와 여자를 잊었다며 코피노 아빠 찾기에 동참하겠다고 선언한다.","평범한 생부들에게 돈을 받아내는 보상과 영리한 적의 역전이 동시에 온다.","지위","최성수는 파렴치한 생부 위기에서 책임지는 코피노 정치인으로 급상승한다.","기자회견장이 최성수 이름 연호와 박수로 뒤덮인다.","일부 양육비 협의가 닫힌다.","최성수 지지율 급등과 진실 은폐가 열린다.","최성수 기억상실 사기와 곤잘레스 죽음","high"
400,"400화","법보다 주먹(완전판) 400화","최성수 지지율은 87퍼센트로 뛰고 곤잘레스 생모 입국이 다가온다.","완패처럼 보이는 순간 적 내부의 명성을 새 동맹으로 끌어들인다.","박동철 팀은 최성수가 정말 책임질지 곤잘레스 반응을 보며 다음 수를 찾으려 한다.","생모 치료·10억 계획을 유지하고 명성은 최성수 전화를 받는다.","최성수의 감동 서사가 선거를 사실상 끝냈고 최문탁도 그를 함부로 버릴 수 없다.","최성수가 최문탁 몰래 만나자고 하자 명성은 약점을 잡힌 그를 파트너로 쓸 수 있다고 본다.","적 진영의 균열이 박동철에게 아직 보이지 않는 새 기회로 열린다.","관계","최성수·명성은 각자 최문탁을 넘을 이해관계로 비밀 회동을 시작한다.","명성이 최문탁 몰래 만나자는 제안을 받는다.","최성수의 여론 반전이 성공으로 닫힌다.","곤잘레스 실제 대면과 최성수·명성 공모가 열린다.","최성수 기억상실 사기와 곤잘레스 죽음","high"
401,"401화","법보다 주먹(완전판) 401화","곤잘레스가 입국해 최성수를 처음 만나고 박동철은 멀리서 지켜본다.","가짜 기억상실이 아이의 기대와 직접 충돌하는 감정 시험을 준다.","박동철은 곤잘레스가 원하는 결정을 스스로 하게 두려 한다.","최성수와 아이의 대화를 관찰하고 필요할 때만 모습을 드러낸다.","최성수는 함께 살 수 없다고 선을 긋고 치료비 지원만 약속한다.","곤잘레스가 박동철에게 최성수를 믿어도 되는지 묻고 두 남자는 사나운 눈빛을 교환한다.","곤잘레스가 생부를 직접 만나 아빠라 부를 가능성을 얻는다.","관계","곤잘레스는 박동철 보호 아래 최성수와 조건부 부자 관계를 시작한다.","박동철은 최성수 눈빛이 이상하다고 느낀다.","곤잘레스·최성수 첫 만남이 닫힌다.","최성수의 살해 결심 가능성이 열린다.","최성수 기억상실 사기와 곤잘레스 죽음","high"
402,"402화","법보다 주먹(완전판) 402화","최성수는 박동철에게 감사 인사를 하고 곤잘레스는 아빠가 돌봐준다고 기뻐한다.","아이의 작은 행복 때문에 박동철이 의심을 잠시 접는 비극적 유예를 만든다.","박동철은 곤잘레스 뜻을 존중해 소송을 취하하려 한다.","최성수와 인사하고 아이 말을 들은 뒤 양육비 소송 취하를 결정한다.","휴먼다큐는 최성수 선거운동 효과 때문에 조기 종영 압박을 받는다.","박동철은 공영방송 대신 유명 BJ와 협업해 다른 코피노 아버지 압박을 계속하기로 한다.","곤잘레스가 다른 아이보다 다행이라며 아빠를 얻은 기쁨을 누린다.","관계","박동철은 법적 대리인에서 아이 선택을 지켜보는 후견자 위치로 물러난다.","공영방송보다 강한 개인방송을 쓰자는 새 해법이 떠오른다.","최성수 상대 소송은 취하로 닫힌다.","최성수·명성 살해 공모와 BJ 양육비 운동이 열린다.","최성수 기억상실 사기와 곤잘레스 죽음","high"
403,"403화","법보다 주먹(완전판) 403화","최성수는 명성과 만나 최문탁을 꼬리로 자를 수직 동맹을 제안한다.","정치·조폭 2인자가 서로 우두머리를 제거하려는 악의 결집을 보여 준다.","박동철과 무관하게 최성수는 약점을 영구 제거하려 한다.","명성에게 돈벌이 정보와 미래 보호를 약속하고 덤프트럭 기사를 구하라 지시한다.","명성은 숙부·최문탁 모두 배신해야 하고 실패하면 조직과 정치 생명이 끝난다.","최성수는 곤잘레스와 마리아를 교통사고로 없애기로 결심한다.","적의 본색을 독자에게 먼저 공개해 다음 비극의 긴장을 극대화한다.","관계","최성수·명성은 최문탁 몰락과 증인 살해를 위한 직접 공모자가 된다.","최성수는 사무실을 비우고 비추적 번호 연락을 기다린다.","두 악인의 동맹 결성이 닫힌다.","덤프트럭 살해 실행이 열린다.","최성수 기억상실 사기와 곤잘레스 죽음","high"
404,"404화","법보다 주먹(완전판) 404화","필리핀 국적 마리아와 곤잘레스 최가 덤프트럭 교통사고로 사망했다는 속보가 뜬다.","구해 냈던 아이를 잃게 해 박동철의 오판 비용과 응징 동력을 폭발시킨다.","박동철은 사고가 살인인지 확인하고 범인을 처절하게 무너뜨리려 한다.","조명득에게 기사·통화·첫 보도시각·상복 준비 시점을 모두 추적시킨다.","분노한 조명득은 즉시 죽이려 하고 박동철도 가평식 살인을 반복할 위험이 있다.","최성수가 최초 보도보다 먼저 상복을 준비했다는 정황이 잡힌다.","두 사람이 단순 복수보다 끝까지 증거를 찾겠다고 억지로 냉정을 유지한다.","관계","박동철은 곤잘레스의 구원자에서 아이를 지키지 못한 채 복수 빚을 진 보호자가 된다.","조명득이 최성수가 빈소에 있다고 떨리는 목소리로 확인한다.","사망 사실 확인이 닫힌다.","최성수 살인 입증과 장기 파멸전이 열린다.","최성수 기억상실 사기와 곤잘레스 죽음","high"
405,"405화","법보다 주먹(완전판) 405화","최성수는 빈소에서 위선적으로 애도하고 박동철은 당장 달려가려 한다.","죽이는 대신 죽여 달라 애원할 때까지 무너뜨리겠다는 장기 응징 계약을 세운다.","박동철은 곤잘레스에게 약속한 책임과 최성수 살해 증거를 모두 완수하려 한다.","빈소에서 감정을 숨기고 코피노 생부 151명을 협의·협박해 양육비를 계속 받아낸다.","직접 살인은 쉽지만 진실·재산·권력까지 무너뜨리려면 오래 참아야 한다.","조명득은 최성수 허위 진료기록과 병원을 털고 광수 가족은 무산 근처에 숨겼다고 밝힌다.","분노를 냉철한 장기 전략으로 전환하고 다른 코피노 가족의 권리는 지킨다.","관계","박동철·조명득은 곤잘레스 죽음을 함께 짊어진 복수 공동체가 된다.","박동철이 무산 은신처를 듣고 조명득에게 정말 미쳤냐고 묻는다.","곤잘레스 공개 구조 Arc는 비극으로 닫힌다.","최성수 전면 파멸과 병원·명성 증거가 열린다.","한기웅 상속전과 SS생명공학 덫","high"
406,"406화","법보다 주먹(완전판) 406화","박동철은 최성수·최문탁의 욕망탑을 무너뜨릴 시장 함정을 설계한다.","적이 썼던 지라시를 그대로 되돌려 주는 대칭 응징을 시작한다.","박동철은 강수를 칼로 삼아 SS생명공학·김포 개발 미끼를 퍼뜨리려 한다.","강수에게 의도와 위험을 밝히고 최성수와 가까워져 지라시를 날리라 요청한다.","작전도 불법이며 강수는 다시 권력자에게 이용당할 위험을 진다.","강수는 모르고 농락당하기보다 알고 칼이 되겠다고 협조한다.","과거 지라시 피해자가 유포자를 동료로 바꾸는 관계 역전이 지급된다.","관계","강수는 최성수 도구에서 박동철의 자발적 내부 미끼로 전환된다.","박동철이 구체 지라시 내용은 자신이 준비하겠다고 한다.","강수 포섭이 닫힌다.","SS생명공학 지라시와 최성수 몰빵이 열린다.","한기웅 상속전과 SS생명공학 덫","high"
407,"407화","법보다 주먹(완전판) 407화","강수는 SS생명공학 대단위 단지 지라시를 받고 진짜 정보인지 확인한다.","정확한 미래지식과 시장 심리를 합쳐 적에게 핵폭탄 같은 자산 함정을 쥐여 준다.","박동철은 최성수·최문탁이 주식과 토지에 몰빵하게 만들려 한다.","캐나다 사모펀드·김포 후보지 지라시를 설계하고 강수에게 배포를 맡긴다.","JSC 내부에도 정권을 뒤흔들 폭로가 있어 기획사까지 정치권 압박을 받는다.","강수는 팩트라면 자신도 올인하겠다며 위험을 인지한다.","적의 탐욕뿐 아니라 협력자의 선택까지 시험하는 정보 비대칭 보상이 생긴다.","돈","SS생명공학 주가와 김포 토지가 복수의 핵심 전장으로 설정된다.","기획사 대표는 정치권 모금 압력 앞에서 고개를 숙인다.","지라시 설계가 닫힌다.","기획사 해외이전·시장 과열이 열린다.","한기웅 상속전과 SS생명공학 덫","high"
408,"408화","법보다 주먹(완전판) 408화","최은희 기획사는 해외 매출이 국내의 일곱 배지만 애국심 때문에 한국에 남아 있다.","정치권의 갈취 비용과 박동철의 정치 진입 고민을 동시에 전환점으로 만든다.","박동철은 지라시 후보지를 김포·연천으로 좁히고 적 반응을 보려 한다.","강수에게 후보지 소문과 전용폰을 주고 명성건설을 끌어들이라고 한다.","검찰 복귀 꿈은 깨졌고 최문탁은 명성을 희생해 여전히 건재하다.","박동철은 피라미가 아니라 국민을 먹는 호랑이를 잡기 위해 정치도 고려하기 시작한다.","개인 응징을 넘어 제도 권력을 잡을 장기 목표 갱신이 지급된다.","지위","박동철의 목표가 검사 재임용에서 정치로 호랑이를 잡는 가능성까지 넓어진다.","조명득이 생각이 달라졌냐고 묻는다.","지라시 실행 준비가 닫힌다.","우연히 나타난 한기웅 사건과 정치 결심이 열린다.","한기웅 상속전과 SS생명공학 덫","high"
409,"409화","법보다 주먹(완전판) 409화","정치 이야기를 하던 박동철 앞에서 한기웅이 사설 구급대에게 강제로 끌려간다.","타인의 일이 친구 폭행 순간 자기 일이 되는 즉각 개입 보상을 준다.","박동철은 한기웅 의사를 확인하고 불법 강제이송을 막으려 한다.","조명득이 맞자 신분을 밝히고 한기웅에게 법적 대리권을 위임받는다.","구급대는 협박하고 수적으로 우세하며 배후는 재벌 SC그룹이다.","한기웅이 살려달라며 박동철을 정식 변호인으로 승인한다.","넥타이를 풀고 몸을 푸는 박동철의 물리적 보호자 보상이 열린다.","관계","한기웅은 납치 대상에서 박동철의 새 의뢰인으로 바뀐다.","박동철이 강제로 데려가려면 자신부터 상대하라고 선다.","대리권 확보가 닫힌다.","SC 상속 분쟁과 형제 납치가 열린다.","한기웅 상속전과 SS생명공학 덫","high"
410,"410화","법보다 주먹(완전판) 410화","구급대는 박동철 이름을 듣고 철수하고 SC 측은 한기웅을 놓쳤다.","재벌 서자의 구체 사정을 듣고 부채 상속 뒤 숨은 지분 문제를 연다.","박동철은 한기웅을 사무실에 보호하며 강제이송 목적을 밝히려 한다.","SC 명예회장 한희맹의 친자라는 사실과 사십구재 참석 소망을 듣는다.","한기웅은 친자 인정 뒤 삶이 망가졌고 형 한성현은 빚 250억을 떠넘기려 한다.","한기웅은 돈보다 아버지 사십구재에 아들 자격으로 가고 싶다고 한다.","국민적 명성만으로 전문 납치팀을 물리고 안전 공간을 제공한다.","지위","한기웅은 숨겨진 서자에서 SC 상속 분쟁의 공개 당사자가 된다.","박동철은 가진 자가 증거를 남기지 않아 소송 승산이 낮다고 본다.","즉각 납치 위기가 닫힌다.","상속 지분 청구와 언론전이 열린다.","한기웅 상속전과 SS생명공학 덫","high"
411,"411화","법보다 주먹(완전판) 411화","한기웅은 돈보다 사십구재 참석만 원하지만 법적 승산은 낮다.","언론 플레이로 재벌의 법적 무책임을 사회적 책임으로 바꾸는 해법을 찾는다.","박동철은 SC가 한기웅을 함부로 못 건드리게 공개 보호막을 만들려 한다.","아버지 빚을 대신 상속하겠다는 의뢰인 뜻과 상속 분할 청구를 기자들에게 공개하기로 한다.","한기웅은 250억 빚을 떠안을 수 있고 SC는 법적으로 상속 포기가 가능하다.","박동철의 등장만으로 기자들이 법원 입구에 몰려드는 이슈 파워를 활용한다.","돈을 원치 않는 의뢰인의 순수 목적이 사회적 공감을 얻을 기반이 된다.","지위","한기웅 분쟁은 가족 내부 사건에서 전국 재벌 윤리 이슈로 전환된다.","기자들이 박동철 일행에게 몰려든다.","공개전 결정이 닫힌다.","SC 주가·불매·상속 기자회견이 열린다.","한기웅 상속전과 SS생명공학 덫","high"
412,"412화","법보다 주먹(완전판) 412화","SC는 상속 포기 비난을 막지 못하고 박동철 기자회견이 시작된다.","의뢰인이 빚 책임까지 지겠다는 선언으로 재벌 일가의 선택을 도덕적으로 뒤집는다.","박동철은 한기웅 상속분·사십구재 참석을 공개 요구하려 한다.","SC 지분 분할 청구와 빚 책임 의사를 밝히고 신변안전 책임을 SC에 묻는다.","SC는 명예훼손 고소와 언론통제를 시도하며 한기웅은 250억 부담을 감수한다.","국민 여론이 SC를 부친 빚도 안 갚는 패륜기업으로 몰기 시작한다.","법정 밖 여론으로 약자 의뢰인의 생존권과 발언권을 확보한다.","지위","SC 회장은 절세 경영자에서 비도덕적 상속자로 추락한다.","SC 본사가 벌집을 쑤신 듯 비상대응에 들어간다.","한기웅 요구의 공개화가 닫힌다.","주가 하락·법무팀 협상이 열린다.","한기웅 상속전과 SS생명공학 덫","high"
413,"413화","법보다 주먹(완전판) 413화","SC 주가는 2퍼센트 빠지고 박동철은 잃을 것 없는 소송의 경제 효과를 본다.","돈질로 재벌을 압박하면서 회장의 탐욕을 역이용하는 주식 함정을 겹친다.","박동철은 SC가 순리대로 합의할 때까지 주가·여론 압력을 키우려 한다.","사모펀드로 SC 주식을 선제 매도하고 조명득에게 블랙박스 확보를 확인한다.","SC 회장은 하락을 저가 매수 기회로 보고 자사주 방어를 지시한다.","회장이 사모펀드 매도 물량을 모르고 자기 돈으로 받아내며 더 깊이 물린다.","하루 4천억 시총 손실을 내는 자본시장 응징이 지급된다.","돈","한기웅 사건은 SC 가문 윤리뿐 아니라 회장 자산을 직접 태우는 금융전이 된다.","회장은 꼴통을 이해 못 한다며 내일도 웃을 수 있다고 착각한다.","SC 1차 주가 공격이 닫힌다.","추가 매도·자사주 고갈이 열린다.","한기웅 상속전과 SS생명공학 덫","high"
414,"414화","법보다 주먹(완전판) 414화","SC 주가 공격은 계획대로 멈추고 최문탁·최성수는 김포·연천 지라시에 흔들린다.","가짜 후보지에 실제 사장 방문을 붙여 정보의 신뢰도를 만든다.","박동철은 두 적이 스스로 개발지를 확정해 몰빵하도록 만들려 한다.","SS생명공학 문태복 사장의 김포 방문 사진을 노출하고 시장·군수 접촉을 유도한다.","최문탁은 500억 재단 출자로 현금이 부족하고 최성수도 자산을 팔아야 한다.","최성수의 기록조작 의사 친구까지 지라시를 믿고 투자하려 한다.","적이 자기 인맥으로 가짜 정보를 검증해 진짜라 확신하는 지략 보상이 나온다.","돈","최성수·최문탁의 가용자금이 김포 절대농지 매입으로 향하기 시작한다.","의사 친구가 김포 방문이 확실한 증거라며 전화를 끊는다.","지라시 신뢰 연출이 닫힌다.","차명매입·자산매각이 열린다.","한기웅 상속전과 SS생명공학 덫","high"
415,"415화","법보다 주먹(완전판) 415화","최성수는 김포시장을, 최문탁은 연천군수를 움직여 후보지 선정을 직접 만들려 한다.","적의 권력과 탐욕이 가짜 정보를 현실처럼 만드는 자기기만 보상을 준다.","박동철은 두 사람이 토지 매입 자금을 최대한 끌어쓰게 기다리려 한다.","최성수 점포를 사들여 쇼핑몰 계획을 유지하고 SC 공격은 하한가까지 밀어붙인다.","SC는 불매와 주가 하락으로 외국 투자금 회수까지 우려한다.","법무이사가 SC 회장에게 순리대로 한기웅과 협의하자고 제안한다.","최성수 점포를 헐값에 확보하고 SC를 협상장으로 끌어낸다.","돈","박동철은 복수 과정에서 최성수 상가를 미래 쇼핑몰 자산으로 전환한다.","SC 회장이 법무이사 해결책을 듣기로 한다.","적들의 매입 결심이 닫힌다.","SC 합의·최성수 토지몰빵이 열린다.","한기웅 상속전과 SS생명공학 덫","high"
416,"416화","법보다 주먹(완전판) 416화","SC는 주가 방어가 한계에 닿고 별도 세력은 30년 계획의 태블릿을 잃었다.","재벌전 뒤에 대통령·욱일회 규모의 비밀 음모를 처음 전면 암시한다.","박동철 팀은 SC 보안 자료와 다음 압박 증거를 찾으려 한다.","SC 경호 정전 당시 사라진 자료를 추적하고 교주 최순석·회주 세력의 대화를 병치한다.","암호 태블릿 분실은 30년 국가 계획을 드러낼 수 있고 대통령 측 인물도 연루돼 있다.","교주는 무능한 대통령을 조롱하며 역사적 분열·미군 철수를 논의한다.","일개 상속 사건에서 국가 체제 음모로 규모가 커지는 정보 보상이 지급된다.","세계","새 중심 갈등이 SC 재벌에서 태블릿 PC와 욱일회 국가전복 계획으로 이동한다.","교주가 곧 다음 단계로 갈 듯 미소 짓는다.","SC 경호 정전 의문이 자료 도난으로 좁혀진다.","태블릿 PC 암호와 30년 계획이 열린다.","한기웅 상속전과 SS생명공학 덫","medium"
417,"417화","법보다 주먹(완전판) 417화","조명득은 SC보안 자료에서 결정적 사진을 찾아내고 박동철은 새 의뢰를 잠시 막는다.","상속전 승리와 동시에 조명득이 숨긴 태블릿 PC 떡밥을 사무실로 들인다.","박동철은 SC 합의를 마무리하고 최성수 덫을 계속 관리하려 한다.","SC 법무팀과 통화해 합의금에 추가 5억을 받고 사건 수임을 당분간 중단한다.","최성수는 예측 불가하고 새로 찾아온 학생의 자료가 국가급 위험일 수 있다.","조명득이 우연히 입수한 태블릿 PC를 숨긴 채 묘한 미소를 보인다.","한기웅 사건이 돈·사십구재 참석 합의로 빠르게 해결될 조짐을 준다.","관계","한수선이 로펌 동료로 자리 잡고 학생 제보자가 새 정보원으로 들어온다.","박동철은 조명득이 무언가 꾸민다고 확신한다.","SC 합의 방향이 닫힌다.","학생 태블릿 제보와 조명득의 비밀이 열린다.","한기웅 상속전과 SS생명공학 덫","high"
418,"418화","법보다 주먹(완전판) 418화","언론은 태블릿 폭로 시기를 재고하고 최문탁은 김포 토지를 알아본다.","국가급 폭로와 개인 복수 시장전이 동시에 임계점으로 간다.","박동철 팀은 태블릿 출처를 보호하면서 최문탁의 200억 매입을 유도하려 한다.","학생 제보를 확인하고 SC 시위 현장을 이용해 경호·언론 동선을 흔든다.","태블릿 보도는 너무 이르면 총선·대선 전략을 망칠 수 있고 SC 경호팀은 기자를 폭행한다.","최문탁은 김포 땅 평당 50만 원과 확보자금 200억을 확인해 매입을 시작한다.","적 자금이 예정된 함정으로 들어오는 진행 보상이 지급된다.","돈","최문탁의 현금 200억이 김포 절대농지로 묶이기 시작한다.","SC 경호팀장이 불법주차 차량을 발견한다.","최문탁 후보지 확인이 닫힌다.","태블릿 전달·SC 경호 폭력 증거가 열린다.","태블릿 PC와 SS생명공학 몰빵","high"
419,"419화","법보다 주먹(완전판) 419화","SC 경호원이 카메라를 부수고 학생은 경찰 대신 박동철 사무실로 태블릿을 가져온다.","국민이 믿을 마지막 사람이라는 사회적 신뢰가 국가급 증거로 환전된다.","박동철은 태블릿 내용을 검증하고 제보자 안전을 지키려 한다.","학생 아버지의 뜻을 듣고 태블릿을 받고 한수선과 합류해 폴더를 살핀다.","연설문 파일은 이상하고 검찰 소장파가 모두 좌천돼 정상 수사기관을 믿기 어렵다.","조명득은 우연히 태블릿을 이미 입수했다는 사실을 털어놓는다.","한수선이 변호사로 로펌에 정식 합류해 수사력도 보강된다.","지위","박동철 로펌은 약자 변론소에서 국가 비밀 증거를 맡는 민간 수사 거점이 된다.","한수선이 대표가 채용하면 일하겠다고 웃는다.","태블릿 전달이 닫힌다.","암호 해독·공식 수사 우회가 열린다.","태블릿 PC와 SS생명공학 몰빵","high"
420,"420화","법보다 주먹(완전판) 420화","박동철·조명득·한수선은 한배를 타고 SC 법무이사와 최종 협상한다.","한기웅의 소박한 요구를 거대 재벌에게 받아내며 상속 Arc를 결산한다.","박동철은 선친 빚 250억·사십구재 참석·상속분 30억을 확약받으려 한다.","해외 1억 뷰와 추가 폭로 사진·세무조사를 지렛대로 비밀유지 합의를 제시한다.","SC는 물타기용 다른 사건과 명예훼손을 위협하며 기업 이미지 포장을 요구한다.","법무이사는 동생 도움 형식으로 빚과 상속분을 지급하고 사십구재 참석을 허용한다.","한기웅의 효심·재산·안전이 모두 확보되는 큰 법적·물질 보상이 지급된다.","돈","한기웅은 빚만 떠안을 서자에서 30억 상속과 가족행사 자격을 얻는다.","비밀유지 조항 협의가 남는다.","한기웅 상속 분쟁이 실질 합의로 닫힌다.","태블릿 사건 전념과 SS생명공학 폭락 작전이 열린다.","태블릿 PC와 SS생명공학 몰빵","high"
421,"421화","법보다 주먹(완전판) 421화","SC 합의가 끝나고 로펌은 사건 수임을 중단해 태블릿·최문탁전에 집중한다.","한수선을 지옥 동료로 받아들이고 조명득의 전산 장악 규모를 공개한다.","박동철은 최문탁 차명 주식을 호재 순간 악재로 뒤집으려 한다.","조명득에게 전국 CCTV·차명계좌·매도 시점을 확인하고 한수선에게 계획 일부를 공유한다.","불법 해킹 규모가 커 세 사람 모두 처벌될 수 있고 최문탁은 국회의원급 보호를 받는다.","조명득이 최문탁 차명 계좌 대여자까지 모두 파악했다고 답한다.","한수선이 상상한 것보다 훨씬 큰 청명회 정보력을 목격한다.","관계","세 사람은 합법 변론 팀을 넘어 범죄 위험까지 공유한 비밀 공조체가 된다.","한수선이 어떤 해커를 고용했냐며 입을 벌린다.","SC 상속전이 합의로 완결된다.","최문탁 차명주식 매도 타격이 열린다.","태블릿 PC와 SS생명공학 몰빵","high"
422,"422화","법보다 주먹(완전판) 422화","SS생명공학 공시를 앞두고 최문탁은 차명주식을 전부 매도한다.","매도 직후 몰려든 물량으로 적 자산을 순식간에 증발시키는 시장 액션을 준다.","박동철 팀은 최문탁이 빠져나갈 타이밍을 역으로 손실 확정 시점으로 만들려 한다.","조명득이 계좌를 추적해 매도 직후 대규모 악재 물량을 던진다.","최문탁은 50억 이상 손실을 입고 이유도 모른 채 주가 폭락을 본다.","최문탁이 믿던 호재 공시가 악재로 반전돼 차명자산이 무너진다.","주먹 없이 버튼과 정보로 수십억을 즉시 태우는 경제 보상이 지급된다.","돈","최문탁의 차명주식이 현금화 탈출구에서 확정 손실로 바뀐다.","최문탁은 제주를 바라보며 배후 세력의 더 큰 움직임을 모른다.","차명주식 타격이 닫힌다.","최성수·최문탁의 책임 공방과 태블릿 몸통이 열린다.","태블릿 PC와 SS생명공학 몰빵","high"
423,"423화","법보다 주먹(완전판) 423화","최문탁·최성수는 서로 정보가 맞다며 책임을 미루고 교주 최순석은 잃은 태블릿을 찾는다.","주가 함정 속 적들의 불신과 국가 음모의 목줄을 나란히 조인다.","박동철 팀은 둘의 추가 몰빵을 유도할 증거와 오진호 약점을 찾으려 한다.","최문탁이 강수를 불러 배후를 묻고 조명득은 오진호 이름을 다음 목표로 제시한다.","최순석은 서울 CCTV 전부를 뒤져도 태블릿을 못 찾고 상부 보고를 두려워한다.","SS 관련 회사 이름마다 명성이 들어가 명성과 최성수 공모 가능성도 부상한다.","적 진영이 서로를 의심하는 이이제이 효과가 지급된다.","세계","시장 복수와 태블릿 국가음모가 오진호·최순석·명성 연결로 접근한다.","최순석이 태블릿 하나가 목줄이 되면 안 된다고 초조해한다.","주가 이상 반응 확인이 닫힌다.","오진호 병원 잠입·강수 납치가 열린다.","태블릿 PC와 SS생명공학 몰빵","high"
424,"424화","법보다 주먹(완전판) 424화","최순석은 회주에게 태블릿 분실을 보고하고 최문탁·최성수는 투자 손실을 논의한다.","적이 자기 인맥의 거짓 확인을 진실로 믿어 다시 몰빵하는 심리 함정을 완성한다.","박동철 측 덫은 둘이 SS생명공학 자사주 매입을 확신하도록 만드는 단계다.","최성수는 금감원 후배 전화를 연출해 매도 물량이 SS 측으로 유입됐다고 말한다.","최문탁은 최근 연속으로 속아 의심이 크고 실패하면 최성수를 죽이겠다고 할 수 있다.","최성수는 회사가 악재를 이용해 지분을 늘린다는 그럴듯한 해석을 내놓는다.","적 스스로 거짓말을 보강해 더 큰 투자 결정을 만드는 지략 보상이 나온다.","돈","손실 회피 심리가 최문탁·최성수의 추가 차입·몰빵 욕망으로 바뀐다.","기다리던 전화가 울리고 최성수가 허세로 받는다.","지분 유입 가설이 둘에게 사실로 굳어진다.","강수 색출과 최종 토지매입이 열린다.","태블릿 PC와 SS생명공학 몰빵","high"
425,"425화","법보다 주먹(완전판) 425화","최성수는 조작 전화를 근거로 SS생명공학이 저가 지분을 모은다고 최문탁을 설득한다.","위성사진·지라시 유포자까지 포함한 다중 포석이 적에게 들킬 위기를 맞는다.","박동철 팀은 두 적의 몰빵을 끝까지 유지하고 강수를 보호해야 한다.","최성수·최문탁이 정확해지면 더 투자하기로 하고 조명득은 해외 위성까지 준비했음을 밝힌다.","최문탁은 대포폰이 아닌 실명폰을 추적해 지라시 유포자 한강수를 찾아낸다.","최문탁이 강수를 잡아 오라 명령해 박동철의 내부 협력자가 직접 위험해진다.","함정의 규모가 적 전체 자산을 노릴 수준으로 커진다.","관계","강수는 단순 유포자에서 박동철 작전을 지킬 생명 위험의 내부자다.","명성이 한강수 체포 명령을 받는다.","최성수·최문탁 재투자 의지가 닫힌다.","강수 납치·오진호 병원 잠입이 열린다.","태블릿 PC와 SS생명공학 몰빵","high"
