"sequence","visible_label","title","start_line","end_line","entry_state","reader_promise","protagonist_goal","action","resistance_or_cost","turn_or_reveal","paid_reward","state_change_axis","state_change","ending_hook","closed_loops","opened_loops","arc_id","confidence"
"118","118화","새 시대 (2)","21475","21647","IT 열풍과 닷컴 거품이 동시에 커지는 상태","거품을 통신·교육·글로벌 지분으로 바꾸는 보상","닷컴 상승과 폭락 양쪽에서 미래 산업 지분을 확대한다: 장경준에게 무능한 장영준을 먼저 총수로 세우게 하고 현 건설 인수와 태우의 현 반도체 인수를 맞바꾸는 계약을 맺는다","장경준에게 무능한 장영준을 먼저 총수로 세우게 하고 현 건설 인수와 태우의 현 반도체 인수를 맞바꾸는 계약을 맺는다","통신 카르텔·여론전·시장 폭락·월가가 압박한다","현 그룹 내전의 승자와 손잡고 반도체를 확보할 서면 약속을 만든다","현 그룹 내전의 승자와 손잡고 반도체를 확보할 서면 약속을 만든다","시장·플랫폼·투자지배","태우가 통신 1위와 글로벌 IT·교육 포트폴리오를 함께 확보한다","닷컴 거품이 꺼질 때 인수 자금과 IT 지분을 어떻게 재배치할지가 남는다","장경준에게 무능한 장영준을 먼저 총수로 세우게 하고 현 건설 인수와 태우의 현 반도체 인수를 맞바꾸는 계약을 맺는다의 당면 실행","닷컴 거품이 꺼질 때 인수 자금과 IT 지분을 어떻게 재배치할지가 남는다","S1-A18","high"
"119","119화","새 시대 (3)","21648","21825","IT 열풍과 닷컴 거품이 동시에 커지는 상태","거품을 통신·교육·글로벌 지분으로 바꾸는 보상","닷컴 상승과 폭락 양쪽에서 미래 산업 지분을 확대한다: 다이먼에게 1년 안 현 반도체 인수를 준비시키고 40~50% 급락한 애플·아마존 등 IT 종목의 재매수 시점을 잡는다","다이먼에게 1년 안 현 반도체 인수를 준비시키고 40~50% 급락한 애플·아마존 등 IT 종목의 재매수 시점을 잡는다","통신 카르텔·여론전·시장 폭락·월가가 압박한다","거품 붕괴를 반도체 인수와 장기 IT 지배력을 키울 할인 구간으로 바꾼다","거품 붕괴를 반도체 인수와 장기 IT 지배력을 키울 할인 구간으로 바꾼다","시장·플랫폼·투자지배","태우가 통신 1위와 글로벌 IT·교육 포트폴리오를 함께 확보한다","일본에서 받아낼 파생상품 대금과 월가의 책임 전가가 충돌한다","다이먼에게 1년 안 현 반도체 인수를 준비시키고 40~50% 급락한 애플·아마존 등 IT 종목의 재매수 시점을 잡는다의 당면 실행","일본에서 받아낼 파생상품 대금과 월가의 책임 전가가 충돌한다","S1-A18","high"
"120","120화","새 시대 (4)","21826","22000","IT 열풍과 닷컴 거품이 동시에 커지는 상태","거품을 통신·교육·글로벌 지분으로 바꾸는 보상","닷컴 상승과 폭락 양쪽에서 미래 산업 지분을 확대한다: 다이먼·한 팀이 일본계 대부업 자산을 압류하는 사이 월가에 IT 주식을 5% 얹어 사고 파생계약은 1.5배에 되판다","다이먼·한 팀이 일본계 대부업 자산을 압류하는 사이 월가에 IT 주식을 5% 얹어 사고 파생계약은 1.5배에 되판다","통신 카르텔·여론전·시장 폭락·월가가 압박한다","애플·아마존·구글 지분을 이전보다 더 늘리고 악성 채권은 월가에 넘겨 수익과 방패를 함께 얻는다","애플·아마존·구글 지분을 이전보다 더 늘리고 악성 채권은 월가에 넘겨 수익과 방패를 함께 얻는다","시장·플랫폼·투자지배","태우가 통신 1위와 글로벌 IT·교육 포트폴리오를 함께 확보한다","매년 30억 달러 이상을 배터리·실리콘밸리에 넣고 아이폰 시제품을 확인한다","다이먼·한 팀이 일본계 대부업 자산을 압류하는 사이 월가에 IT 주식을 5% 얹어 사고 파생계약은 1.5배에 되판다의 당면 실행","매년 30억 달러 이상을 배터리·실리콘밸리에 넣고 아이폰 시제품을 확인한다","S1-A18","high"
"121","121화","새 시대 (5)","22001","22200","IT 열풍과 닷컴 거품이 동시에 커지는 상태","거품을 통신·교육·글로벌 지분으로 바꾸는 보상","닷컴 상승과 폭락 양쪽에서 미래 산업 지분을 확대한다: 아이폰 시제품의 가능성을 확인하고 푸틴 취임 초청을 받은 뒤 사장단 투표에서 찬성 35표·반대 3표를 얻는다","아이폰 시제품의 가능성을 확인하고 푸틴 취임 초청을 받은 뒤 사장단 투표에서 찬성 35표·반대 3표를 얻는다","통신 카르텔·여론전·시장 폭락·월가가 압박한다","모바일 미래와 러시아 기회를 앞에 두고 90% 넘는 지지로 부회장 승진 기반을 굳힌다","모바일 미래와 러시아 기회를 앞에 두고 90% 넘는 지지로 부회장 승진 기반을 굳힌다","시장·플랫폼·투자지배","태우가 통신 1위와 글로벌 IT·교육 포트폴리오를 함께 확보한다","공식 부회장 취임과 SAVE 정체를 아는 푸틴의 독대가 기다린다","아이폰 시제품의 가능성을 확인하고 푸틴 취임 초청을 받은 뒤 사장단 투표에서 찬성 35표·반대 3표를 얻는다의 당면 실행","공식 부회장 취임과 SAVE 정체를 아는 푸틴의 독대가 기다린다","S1-A18","high"
"122","122화","폭풍전야 (1)","22201","22405","부회장 승진과 러시아 권력 교체가 겹친 상태","그룹 권력과 에너지 동맹을 얻는 보상","공식 후계 지위를 굳히고 러시아 자원권과 내부 인사권을 장악한다: 90% 넘는 찬성으로 태우 부회장에 오른 뒤 러시아 취임식에 가 푸틴과 외딴 다차에서 독대한다","90% 넘는 찬성으로 태우 부회장에 오른 뒤 러시아 취임식에 가 푸틴과 외딴 다차에서 독대한다","올리가르히·책임 범위·구세대 충신·현 그룹 부도가 압박한다","그룹 공식 2인자 지위와 러시아 최고권력자에게 직접 협상할 자리를 얻는다","그룹 공식 2인자 지위와 러시아 최고권력자에게 직접 협상할 자리를 얻는다","승계·자원·조직정리","민재가 태우의 실질 후계자이자 글로벌 자원 협상자가 된다","푸틴이 자신이 SAVE의 주인임을 알고 있다고 밝힌다","90% 넘는 찬성으로 태우 부회장에 오른 뒤 러시아 취임식에 가 푸틴과 외딴 다차에서 독대한다의 당면 실행","푸틴이 자신이 SAVE의 주인임을 알고 있다고 밝힌다","S1-A19","high"
"123","123화","폭풍전야 (2)","22406","22595","부회장 승진과 러시아 권력 교체가 겹친 상태","그룹 권력과 에너지 동맹을 얻는 보상","공식 후계 지위를 굳히고 러시아 자원권과 내부 인사권을 장악한다: 올리가르히 해체를 도와달라는 푸틴의 요구에 한국 범위의 에너지 권리와 책임 한계를 협상한다","올리가르히 해체를 도와달라는 푸틴의 요구에 한국 범위의 에너지 권리와 책임 한계를 협상한다","올리가르히·책임 범위·구세대 충신·현 그룹 부도가 압박한다","태우와 러시아를 한배로 묶는 자원·에너지 장기 동맹을 성립시킨다","태우와 러시아를 한배로 묶는 자원·에너지 장기 동맹을 성립시킨다","승계·자원·조직정리","민재가 태우의 실질 후계자이자 글로벌 자원 협상자가 된다","해외 동맹을 얻은 사이 국내에서는 장수영 축출의 가족 비용을 치른다","올리가르히 해체를 도와달라는 푸틴의 요구에 한국 범위의 에너지 권리와 책임 한계를 협상한다의 당면 실행","해외 동맹을 얻은 사이 국내에서는 장수영 축출의 가족 비용을 치른다","S1-A19","high"
"124","124화","폭풍전야 (3)","22596","22793","부회장 승진과 러시아 권력 교체가 겹친 상태","그룹 권력과 에너지 동맹을 얻는 보상","공식 후계 지위를 굳히고 러시아 자원권과 내부 인사권을 장악한다: 인사권으로 태우건설의 장수영을 밀어내고 김태중의 오랜 오른팔까지 세대교체 대상임을 못 박는다","인사권으로 태우건설의 장수영을 밀어내고 김태중의 오랜 오른팔까지 세대교체 대상임을 못 박는다","올리가르히·책임 범위·구세대 충신·현 그룹 부도가 압박한다","회귀 전 배신의 핵심 장수영을 그룹에서 제거하지만 김태중의 상실감이라는 관계 비용을 감수한다","회귀 전 배신의 핵심 장수영을 그룹에서 제거하지만 김태중의 상실감이라는 관계 비용을 감수한다","승계·자원·조직정리","민재가 태우의 실질 후계자이자 글로벌 자원 협상자가 된다","디아블로2 흥행과 현 건설 부도 시계가 폭풍 전야를 만든다","인사권으로 태우건설의 장수영을 밀어내고 김태중의 오랜 오른팔까지 세대교체 대상임을 못 박는다의 당면 실행","디아블로2 흥행과 현 건설 부도 시계가 폭풍 전야를 만든다","S1-A19","high"
"125","125화","폭풍전야 (4)","22794","22969","부회장 승진과 러시아 권력 교체가 겹친 상태","그룹 권력과 에너지 동맹을 얻는 보상","공식 후계 지위를 굳히고 러시아 자원권과 내부 인사권을 장악한다: 디아블로2로 통신 가입자를 늘리고 장경준에게 현 건설의 이라크 미수금 1조 원대와 총손실 2조 원대, 10월 부도를 경고한다","디아블로2로 통신 가입자를 늘리고 장경준에게 현 건설의 이라크 미수금 1조 원대와 총손실 2조 원대, 10월 부도를 경고한다","올리가르히·책임 범위·구세대 충신·현 그룹 부도가 압박한다","게임 흥행을 현금화하면서 현 건설을 가장 싼 순간에 인수할 시간표를 공유한다","게임 흥행을 현금화하면서 현 건설을 가장 싼 순간에 인수할 시간표를 공유한다","승계·자원·조직정리","민재가 태우의 실질 후계자이자 글로벌 자원 협상자가 된다","정부 보증이 끊길 때 현 그룹과 채권단 중 누가 먼저 손을 내밀지 기다린다","디아블로2로 통신 가입자를 늘리고 장경준에게 현 건설의 이라크 미수금 1조 원대와 총손실 2조 원대, 10월 부도를 경고한다의 당면 실행","정부 보증이 끊길 때 현 그룹과 채권단 중 누가 먼저 손을 내밀지 기다린다","S1-A19","high"
"126","126화","폭풍전야 (5)","22970","23156","부회장 승진과 러시아 권력 교체가 겹친 상태","그룹 권력과 에너지 동맹을 얻는 보상","공식 후계 지위를 굳히고 러시아 자원권과 내부 인사권을 장악한다: 명동 원로와 이영한에게 싼 애플 주식을 모으게 하고 1년 뒤 되사며 은행 인수 기회를 주겠다고 약속한 뒤 현 건설의 첫 부도를 압박한다","명동 원로와 이영한에게 싼 애플 주식을 모으게 하고 1년 뒤 되사며 은행 인수 기회를 주겠다고 약속한 뒤 현 건설의 첫 부도를 압박한다","올리가르히·책임 범위·구세대 충신·현 그룹 부도가 압박한다","애플 지분 매집망을 넓히고 정부 보증만이 현 건설을 버티게 한다는 마지막 약점을 확인한다","애플 지분 매집망을 넓히고 정부 보증만이 현 건설을 버티게 한다는 마지막 약점을 확인한다","승계·자원·조직정리","민재가 태우의 실질 후계자이자 글로벌 자원 협상자가 된다","태우가 채권단에 공개 접근하자 현 그룹이 먼저 양보해야 하는 국면이 열린다","명동 원로와 이영한에게 싼 애플 주식을 모으게 하고 1년 뒤 되사며 은행 인수 기회를 주겠다고 약속한 뒤 현 건설의 첫 부도를 압박한다의 당면 실행","태우가 채권단에 공개 접근하자 현 그룹이 먼저 양보해야 하는 국면이 열린다","S1-A19","high"
"127","127화","아쉬운 쪽 (1)","23157","23305","현 그룹 부도와 닷컴 폭락이 겹친 상태","반도체·아이폰·중국 모바일을 선점하는 보상","채권단 가격을 낮추고 반도체와 스마트폰 공급망을 지배한다: 정부 지원이 끊기고 장경준이 구제를 거절하자 SAVE의 달러채권을 앞세워 현 건설을 장경준이 감당할 최고가에 넘기도록 다이먼에게 맡긴다","정부 지원이 끊기고 장경준이 구제를 거절하자 SAVE의 달러채권을 앞세워 현 건설을 장경준이 감당할 최고가에 넘기도록 다이먼에게 맡긴다","16조 부채·수율·정치개입·시간 압박이 가로막는다","최대 채권자 지위로 현 건설의 생사를 쥐고 반도체 인수 계약을 강제할 수 있게 된다","최대 채권자 지위로 현 건설의 생사를 쥐고 반도체 인수 계약을 강제할 수 있게 된다","인수·기술·글로벌공급망","태우가 반도체부터 아이폰·중국 게임까지 잇는 제조 플랫폼이 된다","현 그룹 원로가 경쟁 재벌들에게 입찰 포기를 부탁해야 하는 굴욕이 다가온다","정부 지원이 끊기고 장경준이 구제를 거절하자 SAVE의 달러채권을 앞세워 현 건설을 장경준이 감당할 최고가에 넘기도록 다이먼에게 맡긴다의 당면 실행","현 그룹 원로가 경쟁 재벌들에게 입찰 포기를 부탁해야 하는 굴욕이 다가온다","S1-A20","high"
"128","128화","아쉬운 쪽 (2)","23306","23477","현 그룹 부도와 닷컴 폭락이 겹친 상태","반도체·아이폰·중국 모바일을 선점하는 보상","채권단 가격을 낮추고 반도체와 스마트폰 공급망을 지배한다: 채권단의 현 반도체 분리안을 밀어붙이는 자리에서 장영주가 경쟁 총수들에게 현 건설 입찰 포기를 호소하게 만든다","채권단의 현 반도체 분리안을 밀어붙이는 자리에서 장영주가 경쟁 총수들에게 현 건설 입찰 포기를 호소하게 만든다","16조 부채·수율·정치개입·시간 압박이 가로막는다","현 그룹 총수가 손실을 인정하고 김태중에게 그룹을 살려 달라고 청하는 역전 구도를 만든다","현 그룹 총수가 손실을 인정하고 김태중에게 그룹을 살려 달라고 청하는 역전 구도를 만든다","인수·기술·글로벌공급망","태우가 반도체부터 아이폰·중국 게임까지 잇는 제조 플랫폼이 된다","16조 원 부채의 현 반도체를 태우가 어떤 조건으로 받을지가 남는다","채권단의 현 반도체 분리안을 밀어붙이는 자리에서 장영주가 경쟁 총수들에게 현 건설 입찰 포기를 호소하게 만든다의 당면 실행","16조 원 부채의 현 반도체를 태우가 어떤 조건으로 받을지가 남는다","S1-A20","high"
"129","129화","아쉬운 쪽 (3)","23478","23644","현 그룹 부도와 닷컴 폭락이 겹친 상태","반도체·아이폰·중국 모바일을 선점하는 보상","채권단 가격을 낮추고 반도체와 스마트폰 공급망을 지배한다: 장영주의 현 반도체 인수 요청을 받아도 서두름을 감추고 승계·현 건설 거래를 엮은 뒤 태우 주식 매입·소각과 퀄컴 저가매수를 준비한다","장영주의 현 반도체 인수 요청을 받아도 서두름을 감추고 승계·현 건설 거래를 엮은 뒤 태우 주식 매입·소각과 퀄컴 저가매수를 준비한다","16조 부채·수율·정치개입·시간 압박이 가로막는다","반도체 협상의 우위를 유지하면서 그룹 지분 방어와 스마트폰 핵심 특허 투자를 함께 연다","반도체 협상의 우위를 유지하면서 그룹 지분 방어와 스마트폰 핵심 특허 투자를 함께 연다","인수·기술·글로벌공급망","태우가 반도체부터 아이폰·중국 게임까지 잇는 제조 플랫폼이 된다","미국 대통령 당선자와 애플을 상대로 공장·고객 약속을 받아야 한다","장영주의 현 반도체 인수 요청을 받아도 서두름을 감추고 승계·현 건설 거래를 엮은 뒤 태우 주식 매입·소각과 퀄컴 저가매수를 준비한다의 당면 실행","미국 대통령 당선자와 애플을 상대로 공장·고객 약속을 받아야 한다","S1-A20","high"
"130","130화","아쉬운 쪽 (4)","23645","23831","현 그룹 부도와 닷컴 폭락이 겹친 상태","반도체·아이폰·중국 모바일을 선점하는 보상","채권단 가격을 낮추고 반도체와 스마트폰 공급망을 지배한다: 부시 당선자에게 그가 고른 지역의 100억 달러 공장을 약속하고 잡스에게 성능·물량을 맞추는 애플 반도체 독점 공급을 제안한다","부시 당선자에게 그가 고른 지역의 100억 달러 공장을 약속하고 잡스에게 성능·물량을 맞추는 애플 반도체 독점 공급을 제안한다","16조 부채·수율·정치개입·시간 압박이 가로막는다","백악관의 정치적 비개입 약속과 애플이라는 반도체 핵심 수요처를 동시에 확보한다","백악관의 정치적 비개입 약속과 애플이라는 반도체 핵심 수요처를 동시에 확보한다","인수·기술·글로벌공급망","태우가 반도체부터 아이폰·중국 게임까지 잇는 제조 플랫폼이 된다","채권단이 현 반도체 부채를 얼마나 탕감할지가 마지막 가격 싸움이다","부시 당선자에게 그가 고른 지역의 100억 달러 공장을 약속하고 잡스에게 성능·물량을 맞추는 애플 반도체 독점 공급을 제안한다의 당면 실행","채권단이 현 반도체 부채를 얼마나 탕감할지가 마지막 가격 싸움이다","S1-A20","high"
"131","131화","아쉬운 쪽 (5)","23832","24029","현 그룹 부도와 닷컴 폭락이 겹친 상태","반도체·아이폰·중국 모바일을 선점하는 보상","채권단 가격을 낮추고 반도체와 스마트폰 공급망을 지배한다: 아이폰 일정 때문에 급해도 내색하지 않고 채권단과 현 반도체 부채 65% 탕감을 확정한다","아이폰 일정 때문에 급해도 내색하지 않고 채권단과 현 반도체 부채 65% 탕감을 확정한다","16조 부채·수율·정치개입·시간 압박이 가로막는다","차세대 스마트폰 생산기지를 대폭 할인된 채무 조건으로 태우전자에 편입할 수 있게 된다","차세대 스마트폰 생산기지를 대폭 할인된 채무 조건으로 태우전자에 편입할 수 있게 된다","인수·기술·글로벌공급망","태우가 반도체부터 아이폰·중국 게임까지 잇는 제조 플랫폼이 된다","정식 인수 뒤 수율을 살릴 최고 기술자와 세제 혜택을 확보해야 한다","아이폰 일정 때문에 급해도 내색하지 않고 채권단과 현 반도체 부채 65% 탕감을 확정한다의 당면 실행","정식 인수 뒤 수율을 살릴 최고 기술자와 세제 혜택을 확보해야 한다","S1-A20","high"
"132","132화","대폭락 (1)","24030","24220","현 그룹 부도와 닷컴 폭락이 겹친 상태","반도체·아이폰·중국 모바일을 선점하는 보상","채권단 가격을 낮추고 반도체와 스마트폰 공급망을 지배한다: 11월 21일 현 반도체 인수를 공식화하고 유석재를 S급 책임자로 세운 뒤 흑자 전까지 세금 감면을 요구한다","11월 21일 현 반도체 인수를 공식화하고 유석재를 S급 책임자로 세운 뒤 흑자 전까지 세금 감면을 요구한다","16조 부채·수율·정치개입·시간 압박이 가로막는다","태우 반도체의 출범과 기술 리더, 정부 협상용 철수 카드까지 갖춘다","태우 반도체의 출범과 기술 리더, 정부 협상용 철수 카드까지 갖춘다","인수·기술·글로벌공급망","태우가 반도체부터 아이폰·중국 게임까지 잇는 제조 플랫폼이 된다","부진한 수율을 대만 파운드리 인재와 공동 경영으로 돌파할 차례다","11월 21일 현 반도체 인수를 공식화하고 유석재를 S급 책임자로 세운 뒤 흑자 전까지 세금 감면을 요구한다의 당면 실행","부진한 수율을 대만 파운드리 인재와 공동 경영으로 돌파할 차례다","S1-A20","high"
"133","133화","대폭락 (2)","24221","24408","현 그룹 부도와 닷컴 폭락이 겹친 상태","반도체·아이폰·중국 모바일을 선점하는 보상","채권단 가격을 낮추고 반도체와 스마트폰 공급망을 지배한다: 주가가 낮을 때 상속 절차를 마치고 유석재와 대만 파운드리 거물 웨이를 공동 부사장으로 세운다","주가가 낮을 때 상속 절차를 마치고 유석재와 대만 파운드리 거물 웨이를 공동 부사장으로 세운다","16조 부채·수율·정치개입·시간 압박이 가로막는다","승계 비용을 낮추며 제조·파운드리 두 축의 반도체 리더십을 완성한다","승계 비용을 낮추며 제조·파운드리 두 축의 반도체 리더십을 완성한다","인수·기술·글로벌공급망","태우가 반도체부터 아이폰·중국 게임까지 잇는 제조 플랫폼이 된다","CES에서 태우 반도체가 들어간 아이폰이 공개될 시간이 온다","주가가 낮을 때 상속 절차를 마치고 유석재와 대만 파운드리 거물 웨이를 공동 부사장으로 세운다의 당면 실행","CES에서 태우 반도체가 들어간 아이폰이 공개될 시간이 온다","S1-A20","high"
"134","134화","대폭락 (3)","24409","24613","현 그룹 부도와 닷컴 폭락이 겹친 상태","반도체·아이폰·중국 모바일을 선점하는 보상","채권단 가격을 낮추고 반도체와 스마트폰 공급망을 지배한다: 1월 9일 CES에서 잡스가 음악·OTT·록키를 담은 아이폰을 공개하고 300만 대 대기 수요를 확인한다","1월 9일 CES에서 잡스가 음악·OTT·록키를 담은 아이폰을 공개하고 300만 대 대기 수요를 확인한다","16조 부채·수율·정치개입·시간 압박이 가로막는다","아이폰 세계 흥행과 애플 주가 반등으로 태우의 선행 특허·부품 투자가 시장에서 증명된다","아이폰 세계 흥행과 애플 주가 반등으로 태우의 선행 특허·부품 투자가 시장에서 증명된다","인수·기술·글로벌공급망","태우가 반도체부터 아이폰·중국 게임까지 잇는 제조 플랫폼이 된다","현 반도체 수율과 미국 취임식 이후의 정치 관계가 다음 과제로 남는다","1월 9일 CES에서 잡스가 음악·OTT·록키를 담은 아이폰을 공개하고 300만 대 대기 수요를 확인한다의 당면 실행","현 반도체 수율과 미국 취임식 이후의 정치 관계가 다음 과제로 남는다","S1-A20","high"
"135","135화","대폭락 (4)","24614","24799","현 그룹 부도와 닷컴 폭락이 겹친 상태","반도체·아이폰·중국 모바일을 선점하는 보상","채권단 가격을 낮추고 반도체와 스마트폰 공급망을 지배한다: 부시 취임식에서 100억 달러 공장 약속을 고정한 뒤 국내 공격 조짐을 살피며 중국의 차기 실력자 쩡홍친을 만나러 간다","부시 취임식에서 100억 달러 공장 약속을 고정한 뒤 국내 공격 조짐을 살피며 중국의 차기 실력자 쩡홍친을 만나러 간다","16조 부채·수율·정치개입·시간 압박이 가로막는다","미국 제조 투자라는 방패와 중국 성장축을 동시에 관리할 외교 경로를 연다","미국 제조 투자라는 방패와 중국 성장축을 동시에 관리할 외교 경로를 연다","인수·기술·글로벌공급망","태우가 반도체부터 아이폰·중국 게임까지 잇는 제조 플랫폼이 된다","중국 자동차 성장과 텐센트 창업자를 잇는 모바일 게임 제안이 기다린다","부시 취임식에서 100억 달러 공장 약속을 고정한 뒤 국내 공격 조짐을 살피며 중국의 차기 실력자 쩡홍친을 만나러 간다의 당면 실행","중국 자동차 성장과 텐센트 창업자를 잇는 모바일 게임 제안이 기다린다","S1-A20","high"
"136","136화","대폭락 (5)","24800","24980","현 그룹 부도와 닷컴 폭락이 겹친 상태","반도체·아이폰·중국 모바일을 선점하는 보상","채권단 가격을 낮추고 반도체와 스마트폰 공급망을 지배한다: 연 100% 가까이 크는 중국 자동차 사업을 확인하고 쩡홍친 소개로 마화명과 텐센트 합작 지분 51%를 구성해 한국 게임사에 아이폰 게임을 주문한다","연 100% 가까이 크는 중국 자동차 사업을 확인하고 쩡홍친 소개로 마화명과 텐센트 합작 지분 51%를 구성해 한국 게임사에 아이폰 게임을 주문한다","16조 부채·수율·정치개입·시간 압박이 가로막는다","중국 게임 유통망과 모바일 게임 선점권을 한꺼번에 확보한다","중국 게임 유통망과 모바일 게임 선점권을 한꺼번에 확보한다","인수·기술·글로벌공급망","태우가 반도체부터 아이폰·중국 게임까지 잇는 제조 플랫폼이 된다","국내에서는 윤현길이 김태중을 겨냥한 정치수사를 시작한다","연 100% 가까이 크는 중국 자동차 사업을 확인하고 쩡홍친 소개로 마화명과 텐센트 합작 지분 51%를 구성해 한국 게임사에 아이폰 게임을 주문한다의 당면 실행","국내에서는 윤현길이 김태중을 겨냥한 정치수사를 시작한다","S1-A20","high"
"137","137화","닭장 (1)","24981","25166","윤현길의 정치수사와 WIPI 카르텔이 가족·신사업을 함께 위협하는 상태","가족을 지키고 정치·통신 장벽을 역이용하는 보상","김태중을 구하고 국내 아이폰 출시를 막는 권력 카르텔을 해체한다: 아이폰 게임 개발에 당근을 제시하던 중 윤현길의 회계·뇌물 수사로 김태중의 구속 위험이 커지자 지연전과 역공 자료를 찾는다","아이폰 게임 개발에 당근을 제시하던 중 윤현길의 회계·뇌물 수사로 김태중의 구속 위험이 커지자 지연전과 역공 자료를 찾는다","검찰수사·희생양 공작·통신사·관료·부품 이해관계가 압박한다","정치 공격의 목표와 수사 시간표를 파악하고 윤현길을 잡을 국제 증거망을 가동한다","정치 공격의 목표와 수사 시간표를 파악하고 윤현길을 잡을 국제 증거망을 가동한다","가족·정치지배·시장개방","민재가 사실상 총수가 되고 정적과 통신 카르텔을 통제한다","현 그룹 장례식과 푸틴 방문이 증거를 건네는 은폐막이 된다","아이폰 게임 개발에 당근을 제시하던 중 윤현길의 회계·뇌물 수사로 김태중의 구속 위험이 커지자 지연전과 역공 자료를 찾는다의 당면 실행","현 그룹 장례식과 푸틴 방문이 증거를 건네는 은폐막이 된다","S1-A21","high"
"138","138화","닭장 (2)","25167","25375","윤현길의 정치수사와 WIPI 카르텔이 가족·신사업을 함께 위협하는 상태","가족을 지키고 정치·통신 장벽을 역이용하는 보상","김태중을 구하고 국내 아이폰 출시를 막는 권력 카르텔을 해체한다: 장영주 장례식에 온 푸틴 및 중국·미국 인맥이 모은 윤현길 비리 자료를 받아 가장 약한 건부터 언론에 흘린다","장영주 장례식에 온 푸틴 및 중국·미국 인맥이 모은 윤현길 비리 자료를 받아 가장 약한 건부터 언론에 흘린다","검찰수사·희생양 공작·통신사·관료·부품 이해관계가 압박한다","상대를 즉시 없애지 않고 반응을 관찰할 만큼 압도적인 다국적 약점을 확보한다","상대를 즉시 없애지 않고 반응을 관찰할 만큼 압도적인 다국적 약점을 확보한다","가족·정치지배·시장개방","민재가 사실상 총수가 되고 정적과 통신 카르텔을 통제한다","윤현길이 기사에 반응해 누구를 희생양으로 고를지 드러내기 시작한다","장영주 장례식에 온 푸틴 및 중국·미국 인맥이 모은 윤현길 비리 자료를 받아 가장 약한 건부터 언론에 흘린다의 당면 실행","윤현길이 기사에 반응해 누구를 희생양으로 고를지 드러내기 시작한다","S1-A21","high"
"139","139화","닭장 (3)","25376","25549","윤현길의 정치수사와 WIPI 카르텔이 가족·신사업을 함께 위협하는 상태","가족을 지키고 정치·통신 장벽을 역이용하는 보상","김태중을 구하고 국내 아이폰 출시를 막는 권력 카르텔을 해체한다: 기획실이 돈 사진·영상·장부로 윤현길 측근을 빼내는 동안 장영준이 보낸 윤현길·장경준 접촉 메모를 장경준에게 보여준다","기획실이 돈 사진·영상·장부로 윤현길 측근을 빼내는 동안 장영준이 보낸 윤현길·장경준 접촉 메모를 장경준에게 보여준다","검찰수사·희생양 공작·통신사·관료·부품 이해관계가 압박한다","윤현길의 조직을 허물고 현 그룹 내부의 이간질 시도까지 공개한다","윤현길의 조직을 허물고 현 그룹 내부의 이간질 시도까지 공개한다","가족·정치지배·시장개방","민재가 사실상 총수가 되고 정적과 통신 카르텔을 통제한다","장수영이 윤현길의 희생양이 될지 거부할지가 결정점이다","기획실이 돈 사진·영상·장부로 윤현길 측근을 빼내는 동안 장영준이 보낸 윤현길·장경준 접촉 메모를 장경준에게 보여준다의 당면 실행","장수영이 윤현길의 희생양이 될지 거부할지가 결정점이다","S1-A21","high"
"140","140화","닭장 (4)","25550","25727","윤현길의 정치수사와 WIPI 카르텔이 가족·신사업을 함께 위협하는 상태","가족을 지키고 정치·통신 장벽을 역이용하는 보상","김태중을 구하고 국내 아이폰 출시를 막는 권력 카르텔을 해체한다: 장경준과의 오해를 풀고 축출된 장수영이 윤현길에게 찾아가 공멸용 보험으로 희생양 지목을 거부하게 만든다","장경준과의 오해를 풀고 축출된 장수영이 윤현길에게 찾아가 공멸용 보험으로 희생양 지목을 거부하게 만든다","검찰수사·희생양 공작·통신사·관료·부품 이해관계가 압박한다","오랜 배신자까지 자기 생존 때문에 윤현길의 퇴로를 막는 역설적 압박을 만든다","오랜 배신자까지 자기 생존 때문에 윤현길의 퇴로를 막는 역설적 압박을 만든다","가족·정치지배·시장개방","민재가 사실상 총수가 되고 정적과 통신 카르텔을 통제한다","깨끗한 태우 수사 결과 뒤 민재가 윤현길을 직접 심문한다","장경준과의 오해를 풀고 축출된 장수영이 윤현길에게 찾아가 공멸용 보험으로 희생양 지목을 거부하게 만든다의 당면 실행","깨끗한 태우 수사 결과 뒤 민재가 윤현길을 직접 심문한다","S1-A21","high"
