"sequence","visible_label","arc_id","arc_phase","concrete_event","tension_1_10","reward_1_10","hook_1_10","information_weight","action_weight","relationship_weight","emotion_weight","material_or_status_weight","pacing_note"
"702","702","S3-A13","진입","완성차의 한국 진출 문의를 로열티 사업으로 받고 고체배터리 양산규격을 확정한다; 생산 10배 확대와 수년 독점의 현실적 길이 열린다","5","4","8","5","3","5","2","4","진입 구간. 생산 10배 확대와 수년 독점의 현실적 길이 열린다; 다음 압력은 전 계열사를 투입해 공장을 전환하면서 리강의 고체배터리 협상단을 맞는다"
"703","703","S3-A13","상승","전 계열사를 투입해 공장을 전환하면서 리강의 고체배터리 협상단을 맞는다; 기술을 내주지 않고 중국 관계도 지켜야 하는 고난도 협상이 시작된다","6","5","8","5","3","5","2","4","상승 구간. 기술을 내주지 않고 중국 관계도 지켜야 하는 고난도 협상이 시작된다; 다음 압력은 리강에게 기술 대신 태우 단독 중국법인 특례를 받고 시진핑 방한 약속까지 얻는다"
"704","704","S3-A13","상승","리강에게 기술 대신 태우 단독 중국법인 특례를 받고 시진핑 방한 약속까지 얻는다; 중국이 빈손으로 돌아가면서도 태우에 최상급 안전장치를 제시한다","6","5","7","5","3","5","2","4","상승 구간. 중국이 빈손으로 돌아가면서도 태우에 최상급 안전장치를 제시한다; 다음 압력은 부산 해상도시·해저터널·빅테크 입주 영상을 최재석과 공개하고 엑스포 외교전을 선포한다"
"705","705","S3-A13","압박","부산 해상도시·해저터널·빅테크 입주 영상을 최재석과 공개하고 엑스포 외교전을 선포한다; 네옴시티 추격전이 국가 총력전으로 바뀐다","7","6","7","5","3","5","2","4","압박 구간. 네옴시티 추격전이 국가 총력전으로 바뀐다; 다음 압력은 조지의 50배 엔화 공매도와 인재 고액보상·퇴직펀드를 점검한다"
"706","706","S3-A13","압박","조지의 50배 엔화 공매도와 인재 고액보상·퇴직펀드를 점검한다; 일본 금융공격 준비와 핵심기술자 이탈 방지가 함께 완성된다","8","7","7","5","3","5","2","4","압박 구간. 일본 금융공격 준비와 핵심기술자 이탈 방지가 함께 완성된다; 다음 압력은 김태중과 리즈 경기를 본 뒤 빈 살만에게 부산 엑스포 양보를 요구한다"
"707","707","S3-A13","전환","김태중과 리즈 경기를 본 뒤 빈 살만에게 부산 엑스포 양보를 요구한다; 형제 같은 관계가 처음으로 차갑게 맞서는 협상비용을 드러낸다","8","6","8","5","3","5","2","4","전환 구간. 형제 같은 관계가 처음으로 차갑게 맞서는 협상비용을 드러낸다; 다음 압력은 2034 월드컵과 네옴 완공 지원을 대안으로 제시해 사우디의 엑스포 포기를 받아낸다"
"708","708","S3-A13","전환","2034 월드컵과 네옴 완공 지원을 대안으로 제시해 사우디의 엑스포 포기를 받아낸다; 한국·사우디 모두 체면과 실리를 얻는 총성 없는 전쟁이 끝난다","8","8","8","5","3","5","2","4","전환 구간. 한국·사우디 모두 체면과 실리를 얻는 총성 없는 전쟁이 끝난다; 다음 압력은 리즈 옵션으로 안드레아를 유럽 로비스트로 묶고 중국의 EU 돼지고기·와인 보복을 관찰한다"
"709","709","S3-A13","결산","리즈 옵션으로 안드레아를 유럽 로비스트로 묶고 중국의 EU 돼지고기·와인 보복을 관찰한다; 엑스포 승리 뒤 EU 분열을 태우가 파고들 인맥이 생긴다","8","8","8","5","3","5","2","4","결산 구간. 엑스포 승리 뒤 EU 분열을 태우가 파고들 인맥이 생긴다; 다음 압력은 아람코 0.6퍼센트를 사고 AI 폭발·엔비디아 사기꾼을 확인하며 일본 D-DAY를 정한다"
"710","710","S3-A13","결산","아람코 0.6퍼센트를 사고 AI 폭발·엔비디아 사기꾼을 확인하며 일본 D-DAY를 정한다; 엑스포 거래 보상을 수령하고 아시아 금융장악 작전으로 넘어간다","8","9","9","5","3","5","2","4","결산 구간. 엑스포 거래 보상을 수령하고 아시아 금융장악 작전으로 넘어간다; 다음 압력은 바흐무트 승리 뒤 바그너 불만과 엔비디아 사기꾼을 확인하고 중국 특혜의 독을 경계한다"
"711","711","S3-A13","진입","바흐무트 승리 뒤 바그너 불만과 엔비디아 사기꾼을 확인하고 중국 특혜의 독을 경계한다; 러시아 군사변수와 중국 재진출 안전장치가 동시에 쟁점이 된다","5","4","7","5","5","5","4","4","진입 구간. 러시아 군사변수와 중국 재진출 안전장치가 동시에 쟁점이 된다; 다음 압력은 시진핑 방한에서 자동차동맹·산업동맹 가입 요구를 받고 태우 전용 특구 제안을 듣는다"
"712","712","S3-A13","진입","시진핑 방한에서 자동차동맹·산업동맹 가입 요구를 받고 태우 전용 특구 제안을 듣는다; 한국이 미중 사이에서 선택권을 가진 전환점에 선다","5","4","7","5","5","5","4","4","진입 구간. 한국이 미중 사이에서 선택권을 가진 전환점에 선다; 다음 압력은 중국의 전 업종 특구 혜택을 검토하는 사이 일본이 자동차동맹 배제를 빌미로 태우IT를 위협한다"
"713","713","S3-A13","상승","중국의 전 업종 특구 혜택을 검토하는 사이 일본이 자동차동맹 배제를 빌미로 태우IT를 위협한다; 중국 문은 열리고 일본은 두 번째 무역전쟁을 준비한다","6","5","7","5","5","5","4","4","상승 구간. 중국 문은 열리고 일본은 두 번째 무역전쟁을 준비한다; 다음 압력은 일본의 차입금 조기상환을 D-DAY 명분으로 쓰고 중국기업에는 권한 없는 임시가입을 설계한다"
"714","714","S3-A13","상승","일본의 차입금 조기상환을 D-DAY 명분으로 쓰고 중국기업에는 권한 없는 임시가입을 설계한다; 중국은 달래고 일본은 스스로 금융방아쇠를 당기게 만든다","6","5","7","5","5","5","4","4","상승 구간. 중국은 달래고 일본은 스스로 금융방아쇠를 당기게 만든다; 다음 압력은 계열사에 철수 가능한 중국 특구 진출을 명령하는 동안 프리고진이 러시아행을 결심한다"
"715","715","S3-A13","압박","계열사에 철수 가능한 중국 특구 진출을 명령하는 동안 프리고진이 러시아행을 결심한다; 경제 전환점 뒤 태우가 키운 바그너가 실제 반란을 시작한다","7","6","8","5","5","5","4","4","압박 구간. 경제 전환점 뒤 태우가 키운 바그너가 실제 반란을 시작한다; 다음 압력은 바그너 반란의 자금·가스거점 장악 가능성을 읽고 한 부회장에게 장기 에너지 대응을 시킨다"
"716","716","S3-A13","압박","바그너 반란의 자금·가스거점 장악 가능성을 읽고 한 부회장에게 장기 에너지 대응을 시킨다; 태우 지원이 반란을 단기 소동 아닌 세계 에너지 변수로 만든다","8","6","7","5","5","5","4","4","압박 구간. 태우 지원이 반란을 단기 소동 아닌 세계 에너지 변수로 만든다; 다음 압력은 프리고진·로만이 메타버스에서 태우의 보이지 않는 지원을 믿고 자동차동맹 회의가 열린다"
"717","717","S3-A13","전환","프리고진·로만이 메타버스에서 태우의 보이지 않는 지원을 믿고 자동차동맹 회의가 열린다; 반란군의 생존선과 중국 가입 결정을 동시에 통제해야 한다","8","6","8","5","5","5","4","4","전환 구간. 반란군의 생존선과 중국 가입 결정을 동시에 통제해야 한다; 다음 압력은 중국기업을 권한 없는 임시회원으로 받고 일본은 제외한 뒤 일본 금리인상 유도책을 찾는다"
"718","718","S3-A13","전환","중국기업을 권한 없는 임시회원으로 받고 일본은 제외한 뒤 일본 금리인상 유도책을 찾는다; 중국을 만족시킨 제물이 일본이 되며 엔캐리 전쟁 명분이 쌓인다","8","7","8","5","5","5","4","4","전환 구간. 중국을 만족시킨 제물이 일본이 되며 엔캐리 전쟁 명분이 쌓인다; 다음 압력은 바그너·우크라이나가 러시아를 압박하자 동유럽 무기 납기와 미 7함대 부산 배치를 최재석에게 제안한다"
"719","719","S3-A13","결산","바그너·우크라이나가 러시아를 압박하자 동유럽 무기 납기와 미 7함대 부산 배치를 최재석에게 제안한다; 한국이 전쟁종결을 흔들 수 있는 실질 군사·물류 레버리지를 얻는다","8","8","8","5","5","5","4","4","결산 구간. 한국이 전쟁종결을 흔들 수 있는 실질 군사·물류 레버리지를 얻는다; 다음 압력은 미국 설득과 수에즈 우선운송으로 무기를 앞당기고 중국특구를 유라시아 경제영토 구상에 넣는다"
"720","720","S3-A13","결산","미국 설득과 수에즈 우선운송으로 무기를 앞당기고 중국특구를 유라시아 경제영토 구상에 넣는다; 방산 지원이 북한·러시아 육로까지 잇는 장기 질서로 확장된다","8","8","8","5","5","5","4","4","결산 구간. 방산 지원이 북한·러시아 육로까지 잇는 장기 질서로 확장된다; 다음 압력은 바그너와 우크라이나의 가스관 장악을 이용해 최재석과 직접 러시아 중재에 나서기로 한다"
"721","721","S3-A14","진입","바그너와 우크라이나의 가스관 장악을 이용해 최재석과 직접 러시아 중재에 나서기로 한다; 한국 대통령과 태우 회장이 전쟁 출구를 책임질 중재자가 된다","5","4","7","5","3","5","2","4","진입 구간. 한국 대통령과 태우 회장이 전쟁 출구를 책임질 중재자가 된다; 다음 압력은 일본의 태우IT 지분 49퍼센트 강제안에 일본 철수를 선언하도록 한다"
"722","722","S3-A14","진입","일본의 태우IT 지분 49퍼센트 강제안에 일본 철수를 선언하도록 한다; 자존심을 건드린 공격이 일본 디지털 생태계 붕괴 위기로 뒤집힌다","5","4","7","5","3","5","2","4","진입 구간. 자존심을 건드린 공격이 일본 디지털 생태계 붕괴 위기로 뒤집힌다; 다음 압력은 태우IT 철수로 일본 총리 지지율을 무너뜨리고 러시아 중재의 국가위상 보상을 계산한다"
"723","723","S3-A14","상승","태우IT 철수로 일본 총리 지지율을 무너뜨리고 러시아 중재의 국가위상 보상을 계산한다; 일본은 금융보복으로 몰리고 한국은 코리아 디스카운트 제거 기회를 얻는다","6","6","7","5","3","5","2","4","상승 구간. 일본은 금융보복으로 몰리고 한국은 코리아 디스카운트 제거 기회를 얻는다; 다음 압력은 크렘린에서 푸틴에게 전쟁 이전선 휴전·가스관·횡단철도·한국투자를 제시한다"
"724","724","S3-A14","상승","크렘린에서 푸틴에게 전쟁 이전선 휴전·가스관·횡단철도·한국투자를 제시한다; 바그너 반란 종식을 조건으로 거절하기 힘든 출구안이 만들어진다","7","5","7","5","3","5","2","4","상승 구간. 바그너 반란 종식을 조건으로 거절하기 힘든 출구안이 만들어진다; 다음 압력은 푸틴의 조건부 승낙을 받고 흑해의 프리고진에게 급히 향한다"
"725","725","S3-A14","압박","푸틴의 조건부 승낙을 받고 흑해의 프리고진에게 급히 향한다; 러시아 내부 강경파가 결정을 막기 전에 현장 합의해야 하는 시간이 열린다","7","6","8","5","3","5","2","4","압박 구간. 러시아 내부 강경파가 결정을 막기 전에 현장 합의해야 하는 시간이 열린다; 다음 압력은 태우선박에서 프리고진에게 아프리카 사업과 아름다운 퇴장을 보장해 반란을 끝낸다"
"726","726","S3-A14","압박","태우선박에서 프리고진에게 아프리카 사업과 아름다운 퇴장을 보장해 반란을 끝낸다; 미국으로 넘어가 하마스 침공정보와 우크라이나 휴전 설득을 거래할 자격을 얻는다","8","7","8","5","3","5","2","4","압박 구간. 미국으로 넘어가 하마스 침공정보와 우크라이나 휴전 설득을 거래할 자격을 얻는다; 다음 압력은 바이든에게 하마스 사전 PMC 방어비를 태우가 대고 우크라이나 설득 실패비용까지 책임지겠다고 한다"
"727","727","S3-A14","전환","바이든에게 하마스 사전 PMC 방어비를 태우가 대고 우크라이나 설득 실패비용까지 책임지겠다고 한다; 미국이 러시아 휴전안을 밀도록 만드는 수조 달러 도박수가 던져진다","8","6","8","5","3","5","2","4","전환 구간. 미국이 러시아 휴전안을 밀도록 만드는 수조 달러 도박수가 던져진다; 다음 압력은 유럽 설득·러시아 진출 이미지·일본 공매도를 병행하며 휴전 개시 전 명분을 포장한다"
"728","728","S3-A14","전환","유럽 설득·러시아 진출 이미지·일본 공매도를 병행하며 휴전 개시 전 명분을 포장한다; 태우의 위험부담이 국제사회가 움직일 실무 패키지로 정리된다","9","7","8","5","3","5","2","4","전환 구간. 태우의 위험부담이 국제사회가 움직일 실무 패키지로 정리된다; 다음 압력은 일본 금융청의 조기상환 권고를 태풍으로 키우는 한편 우크라이나 재건 보상안을 고른다"
"729","729","S3-A14","결산","일본 금융청의 조기상환 권고를 태풍으로 키우는 한편 우크라이나 재건 보상안을 고른다; 일본 금융전과 젤렌스키 설득이 동시에 최종단계에 들어간다","8","7","8","5","3","5","2","4","결산 구간. 일본 금융전과 젤렌스키 설득이 동시에 최종단계에 들어간다; 다음 압력은 젤렌스키에게 부패세력 제거 정보·통신·건설 재건을 제안하며 연임용 전쟁을 경고한다"
"730","730","S3-A14","결산","젤렌스키에게 부패세력 제거 정보·통신·건설 재건을 제안하며 연임용 전쟁을 경고한다; 우크라이나가 휴전과 태우 중심 재건을 고민할 작은 선물을 받는다","9","8","8","5","3","5","2","4","결산 구간. 우크라이나가 휴전과 태우 중심 재건을 고민할 작은 선물을 받는다; 다음 압력은 우크라이나의 NATO 유보 신호 뒤 엔캐리 전액청산으로 니케이 7퍼센트·나스닥을 급락시킨다"
"731","731","S3-A15","진입","우크라이나의 NATO 유보 신호 뒤 엔캐리 전액청산으로 니케이 7퍼센트·나스닥을 급락시킨다; 일본 극우정권을 무너뜨릴 나비효과가 실물 금융위기로 번진다","5","4","7","4","3","3","2","5","진입 구간. 일본 극우정권을 무너뜨릴 나비효과가 실물 금융위기로 번진다; 다음 압력은 일본 금융청의 분할상환 계산을 깨고 한 번에 돈을 갚아 엔화·주가·미 환율감시를 흔든다"
"732","732","S3-A15","진입","일본 금융청의 분할상환 계산을 깨고 한 번에 돈을 갚아 엔화·주가·미 환율감시를 흔든다; 일본 정부가 금융타워에 협상을 청하며 책임을 금융청에 떠넘긴다","5","4","7","4","3","3","2","5","진입 구간. 일본 정부가 금융타워에 협상을 청하며 책임을 금융청에 떠넘긴다; 다음 압력은 한 부회장·조지가 기시다에게 재차입·금리·미 국채·사과 조건을 받아낸다"
"733","733","S3-A15","상승","한 부회장·조지가 기시다에게 재차입·금리·미 국채·사과 조건을 받아낸다; 일본이 위기수습 대가로 국가급 금융자산과 정치책임을 내놓는다","6","5","7","4","3","3","2","5","상승 구간. 일본이 위기수습 대가로 국가급 금융자산과 정치책임을 내놓는다; 다음 압력은 곤조 의원에게 자민당 불법자금 자료를 주고 환율보험 반대포지션으로 이익을 회수한다"
"734","734","S3-A15","상승","곤조 의원에게 자민당 불법자금 자료를 주고 환율보험 반대포지션으로 이익을 회수한다; 금융타워가 일본 금융계와 야당연합을 함께 장악할 단계에 들어간다","6","5","7","4","3","3","2","5","상승 구간. 금융타워가 일본 금융계와 야당연합을 함께 장악할 단계에 들어간다; 다음 압력은 일본 3대 은행 지분을 보험금 대신 받고 선거자금 통로를 고르며 수상한 건설사 돈은 거절한다"
"735","735","S3-A15","압박","일본 3대 은행 지분을 보험금 대신 받고 선거자금 통로를 고르며 수상한 건설사 돈은 거절한다; 경제 위기가 자민당 해산과 야당 집권 기회로 전환된다","7","6","7","4","3","3","2","5","압박 구간. 경제 위기가 자민당 해산과 야당 집권 기회로 전환된다; 다음 압력은 기시다 퇴진·중의원 해산 속 하마스 패러글라이더 침공과 러우 휴전 서명을 동시에 대비한다"
"736","736","S3-A15","압박","기시다 퇴진·중의원 해산 속 하마스 패러글라이더 침공과 러우 휴전 서명을 동시에 대비한다; 일본 선거·중동전쟁·유럽 평화가 같은 결산 시점에 겹친다","8","7","7","4","3","3","2","5","압박 구간. 일본 선거·중동전쟁·유럽 평화가 같은 결산 시점에 겹친다; 다음 압력은 러우 휴전 체결과 태우 브랜드 상승을 확인한 뒤 일본 은행 30조 엔 폭탄·뱅크런을 공개한다"
"737","737","S3-A15","전환","러우 휴전 체결과 태우 브랜드 상승을 확인한 뒤 일본 은행 30조 엔 폭탄·뱅크런을 공개한다; 세계평화 보상과 일본 정치교체 압박이 함께 폭발한다","9","7","8","4","3","3","2","5","전환 구간. 세계평화 보상과 일본 정치교체 압박이 함께 폭발한다; 다음 압력은 콜로노이를 시작으로 우크라이나 부패재벌을 잡고 곤조·나오토 야당연합의 50석 증가를 만든다"
"738","738","S3-A15","전환","콜로노이를 시작으로 우크라이나 부패재벌을 잡고 곤조·나오토 야당연합의 50석 증가를 만든다; 재건 전 정화와 일본 정권교체가 실제 선거 결과로 나타난다","8","7","8","4","3","3","2","5","전환 구간. 재건 전 정화와 일본 정권교체가 실제 선거 결과로 나타난다; 다음 압력은 일본 야당이 자민당 200석을 위협하는 동안 AI드론·PMC가 하마스 기습을 사전 저지한다"
"739","739","S3-A15","결산","일본 야당이 자민당 200석을 위협하는 동안 AI드론·PMC가 하마스 기습을 사전 저지한다; 일본 정치전과 이스라엘 생존 약속이 모두 실전 성과로 결산된다","8","8","8","4","3","3","2","5","결산 구간. 일본 정치전과 이스라엘 생존 약속이 모두 실전 성과로 결산된다; 다음 압력은 미국이 PMC 비용·미 기업 동등대우·우크라이나 재건 중심권을 보상하고 김민재는 러시아 투자를 서두른다"
"740","740","S3-A15","결산","미국이 PMC 비용·미 기업 동등대우·우크라이나 재건 중심권을 보상하고 김민재는 러시아 투자를 서두른다; 전쟁 중재의 국제 보상이 제재국 러시아 자원 독식의 명분으로 바뀐다","8","9","8","4","3","3","2","5","결산 구간. 전쟁 중재의 국제 보상이 제재국 러시아 자원 독식의 명분으로 바뀐다; 다음 압력은 러시아에서 로만·푸틴과 공장 무상회수·가스관·횡단철도·북한 장남 지원을 합의한다"
"741","741","S3-A16","진입","러시아에서 로만·푸틴과 공장 무상회수·가스관·횡단철도·북한 장남 지원을 합의한다; 함경북도·양강도까지 장남 영향권으로 만들며 북방경제 기반을 다진다","5","4","7","4","3","3","2","4","진입 구간. 함경북도·양강도까지 장남 영향권으로 만들며 북방경제 기반을 다진다; 다음 압력은 텍사스 농장에서 머스크와 트럼프를 만나 무제한 후원·민주당 후보교체 전략을 제시한다"
"742","742","S3-A16","상승","텍사스 농장에서 머스크와 트럼프를 만나 무제한 후원·민주당 후보교체 전략을 제시한다; 2024 미국대선의 양쪽 후보를 태우 우호선으로 설계한다","6","5","7","4","3","3","2","4","상승 구간. 2024 미국대선의 양쪽 후보를 태우 우호선으로 설계한다; 다음 압력은 곤조 총리 성립 뒤 일본 금융사 보험료를 깎아 주는 대신 태우 금융플랫폼 가입을 받아낸다"
"743","743","S3-A16","압박","곤조 총리 성립 뒤 일본 금융사 보험료를 깎아 주는 대신 태우 금융플랫폼 가입을 받아낸다; 일본 은행 고객과 정치계를 수십 년 통제할 구조가 완성된다","7","7","7","4","3","3","2","4","압박 구간. 일본 은행 고객과 정치계를 수십 년 통제할 구조가 완성된다; 다음 압력은 천민정이 일본 예금을 끌어올 AI 금융플랫폼을 설계하고 한 부회장은 중국 투자를 압박한다"
"744","744","S3-A16","전환","천민정이 일본 예금을 끌어올 AI 금융플랫폼을 설계하고 한 부회장은 중국 투자를 압박한다; 일본 장악 뒤 중국 시장까지 금융타워의 다음 확장지로 열린다","8","7","9","4","3","3","2","4","전환 구간. 일본 장악 뒤 중국 시장까지 금융타워의 다음 확장지로 열린다; 다음 압력은 이영한에게 일본·지린 사채망과 북한 장남 세력을 확인한 뒤 김태중이 대북특사를 자청한다"
"745","745","S3-A16","결산","이영한에게 일본·지린 사채망과 북한 장남 세력을 확인한 뒤 김태중이 대북특사를 자청한다; 개인 복수·금융전의 화룡점정이 가족이 맡는 남북협상으로 넘어간다","8","8","9","4","3","3","2","4","결산 구간. 개인 복수·금융전의 화룡점정이 가족이 맡는 남북협상으로 넘어간다; 다음 압력은 김태중이 평양 특사로 가 정상회담·5개국회의를 성사시키는 동안 고체배터리를 휴대폰·로봇으로 넓힌다"
"746","746","S3-A16","진입","김태중이 평양 특사로 가 정상회담·5개국회의를 성사시키는 동안 고체배터리를 휴대폰·로봇으로 넓힌다; 할아버지가 마지막 임무를 성공시키고 그룹 기술도 산업 전반으로 확장된다","5","4","7","4","3","5","5","3","진입 구간. 할아버지가 마지막 임무를 성공시키고 그룹 기술도 산업 전반으로 확장된다; 다음 압력은 최재석과 남북 정상회담·북한횡단철도 40조 비용을 논의한 뒤 머스크를 맞는다"
"747","747","S3-A16","진입","최재석과 남북 정상회담·북한횡단철도 40조 비용을 논의한 뒤 머스크를 맞는다; 북방경제 착공조건이 정리되고 우주산업이라는 새 수요가 등장한다","5","5","8","4","3","5","5","3","진입 구간. 북방경제 착공조건이 정리되고 우주산업이라는 새 수요가 등장한다; 다음 압력은 머스크와 우주선용 고체배터리 공장·탈부착 표준을 합의하고 일본 금융플랫폼을 출시한다"
"748","748","S3-A16","상승","머스크와 우주선용 고체배터리 공장·탈부착 표준을 합의하고 일본 금융플랫폼을 출시한다; 배터리·금융 두 독점이 지상과 우주에서 동시에 시작된다","6","6","8","4","3","5","5","3","상승 구간. 배터리·금융 두 독점이 지상과 우주에서 동시에 시작된다; 다음 압력은 북한횡단철도 착공식 뒤 태우 AI 경쟁력을 확인하다 천민정의 노벨화학상 소식을 받는다"
"749","749","S3-A16","압박","북한횡단철도 착공식 뒤 태우 AI 경쟁력을 확인하다 천민정의 노벨화학상 소식을 받는다; 생존·통일 경제 약속과 기술인재의 명예가 국가적 결실로 맺힌다","7","6","7","4","3","5","5","3","압박 구간. 생존·통일 경제 약속과 기술인재의 명예가 국가적 결실로 맺힌다; 다음 압력은 천민정을 저택에 숨겨 보호하는 사이 김민재·최재석의 노벨평화상까지 발표된다"
"750","750","S3-A16","전환","천민정을 저택에 숨겨 보호하는 사이 김민재·최재석의 노벨평화상까지 발표된다; 러우 휴전·국제질서 기여가 세계 최고 브랜드와 국민경제당 승계로 보상된다","8","8","8","4","3","5","5","3","전환 구간. 러우 휴전·국제질서 기여가 세계 최고 브랜드와 국민경제당 승계로 보상된다; 다음 압력은 최재석과 수상·퇴임을 결산하고 김태중에게 평화상을 선물한 뒤 천민정의 임신·결혼을 가족에게 알린다"
"751","751","S3-A16","결산","최재석과 수상·퇴임을 결산하고 김태중에게 평화상을 선물한 뒤 천민정의 임신·결혼을 가족에게 알린다; 회귀 뒤 처음 느낀 온기 속 태우그룹과 가정을 끝까지 지키겠다고 맹세한다","8","8","4","4","3","5","5","3","결산 구간. 회귀 뒤 처음 느낀 온기 속 태우그룹과 가정을 끝까지 지키겠다고 맹세한다; 최종 가족 결산으로 종료"
