sequence,visible_label,title,start_line,end_line,entry_state,reader_promise,protagonist_goal,action,resistance_or_cost,turn_or_reveal,paid_reward,state_change_axis,state_change,ending_hook,closed_loops,opened_loops,arc_id,confidence
"74","효종 74화","효종 74화","9276","9430","황비는 홍타이지 사망을 발표하고 함구령을 내리지만 봉황상단과 연결된 침전 상궁이 먼저 소식을 빼낸다.","조선의 비밀 정보망이 공식 발표 전 국가 권력 변동을 포착해 관저·한양의 선제 대비를 가능하게 한다.","황궁 봉쇄 전 사망 정보를 공유하고 관저 경비·한양 통보를 마친다.","도현은 소현세자·박황·신철과 외부 활동 금지·경비 강화·밀서 발송을 결정하고, 범문정은 공유덕을 황궁으로 보내며 자신은 첫째 황자 호격을 찾는다.","황제 죽음을 기뻐했다는 말만 새도 보복받고, 황비·범문정·도르곤이 각각 군·옥쇄·황자를 선점하려 움직인다.","공유덕은 황궁 문 앞에서 출입을 거절당하고 도르곤의 백기단과 맞닥뜨려 범문정 측 이신·만주 군부의 대치가 가시화된다.","공식 발표 전 경보 시간·관저의 무장 경계와 한양 선행 통지가 지급된다.","정보,관계,지위,세계","봉황상단 세작 정보가 왕실 생존과 국가 외교 보고를 직접 움직이는 전략 자산으로 증명된다.","야골타가 공유덕을 범문정의 개라 모욕하며 백기단 공격을 예고한다.","홍타이지 사망 확인·관저 비상 전환 루프가 닫힌다.","황궁 앞 충돌·황비-도르곤 거래와 새 황제 결정 루프가 열린다.","E18","high"
"75","효종 75화","암투 2","9431","9580","야골타 백기단과 공유덕 병력이 황궁 앞에서 피를 흘리며 싸우다 다른 친왕 팔기군 등장으로 삼자 대치한다.","황비의 유언 칙서가 전면 내전을 막는 대신 어린 황제·도르곤 섭정이라는 새 권력 질서를 만든다.","황비 모자의 생존과 황궁을 지키며 도르곤의 군사력을 새 체제에 묶는다.","황비는 이황자 즉위와 도르곤 섭정을 제안해 신변 보장 확약서를 받고, 홍타이지 유언·옥새 통문으로 복림 즉위와 범문정 측 반역을 선포한다.","도르곤은 황좌 대신 섭정을 받아들여야 하고 황비는 옥새를 쥔 채 그가 약속을 깨면 모자가 죽을 위험을 진다.","범문정 진영 병사가 이탈하고 명분·군권·황궁을 쥔 도르곤에게 대세가 급격히 기운다.","황비·복림의 생존 보장, 도르곤의 섭정 실권과 청 내전 조기 종식 가능성이 지급된다.","지위,세계,관계,정보","청의 최고 권력은 성인 황제 후보 경쟁에서 여섯 살 복림-도르곤 섭정 체제로 재구성된다.","도현은 통문을 읽고 이미 결과가 났다고 판단한다.","황궁 앞 첫 무력 충돌·황비-도르곤 협상 루프가 닫힌다.","범문정 숙청·혼란기 조선인 수감자 구출 루프가 열린다.","E19","high"
"76","효종 76화","효종 76화","9581","9738","도현은 도르곤 승리가 굳어졌다고 보고 혼란이 끝나기 전 형부 옥사의 조선인을 구출하려 한다.","청 권력 공백을 조선의 대표 신하·백성 구출로 전환하는 왕자의 비밀 왕권 행동이 실행된다.","김상헌·최명길과 수감 조선인을 신분 노출 없이 빼낸다.","박영식의 호위대 정예 마흔 명과 야습해 형부 경비를 죽이고 두 대신과 조선인을 풀어 준 뒤 타국 죄수 열다섯 명을 입막음하고 감옥을 불태운다.","조선 왕자가 청 관청을 습격한 사실이 드러나면 볼모와 조정 전체가 보복받고, 무고할 수도 있는 타국 죄수를 살해하는 도덕 비용이 크다.","시신을 감방별로 옮기고 불로 신원을 지워 누가 탈출했는지 확인하기 어렵게 한 뒤 상단 안가로 전원 이동한다.","김상헌·최명길과 조선인 수감자들의 자유, 향후 조정·사대부 영향력이라는 관계·정치 보상이 지급된다.","관계,지위,감정,세계","도현의 비밀 세력은 노예상 타격을 넘어 청 형부를 뚫고 국가 핵심 인사를 회수할 수 있는 구출 조직이 된다.","형부 화재가 번져도 권력 투쟁 탓에 관원이 오지 않는다.","형부 침투·수감자 탈출 루프가 닫힌다.","두 대신 은닉·귀국 경로와 도르곤의 사후 조사 루프가 열린다.","E19","high"
"77","효종 77화","효종 77화","9739","9886","도르곤은 섭정 임명 뒤 심양을 봉쇄하고 대선·아제격·다택에게 권력 보장을 미끼로 범문정 공격을 요구한다.","제위 암투의 빠른 결산이 관저의 불개입 판단을 입증하고 청 국력·이신 세력을 함께 깎는다.","범문정 진영을 무너뜨리고 복림 즉위의 정당성을 확보한다.","세 친왕은 살아남기 위해 범문정 저택을 기습해 호격·범문정·홍백민을 붙잡고, 공유덕마저 탈출 중 생포되자 도르곤이 수뇌부를 효수·처형하고 이신을 숙청한다.","친왕들은 동맹을 배신하고 자기 팔기군을 소모하며 호격과 범문정은 정치적 선택의 대가로 목숨을 잃는다.","후계 다툼이 하루도 안 돼 도르곤 승리로 끝나고 둘째 황자 복림의 즉위 절차가 시작된다.","관저 무피해·도현 예측의 신뢰, 청 행정 이신 세력 약화와 단일 권력 구조가 지급된다.","지위,정보,세계,관계","도현이 선택한 관망은 맞았고 청은 도르곤 섭정 아래 군부 중심 체제로 재편된다.","홍타이지 장례가 시작되자 문을 닫았던 조선 관저도 조문 준비에 나선다.","범문정 세력·호격 제압 루프가 닫힌다.","장례 외교·형부 습격 의심과 복림 즉위 루프가 열린다.","E19","high"
"78","효종 78화","효종 78화","9887","10010","소현세자와 관리들은 도현의 불개입 판단 덕에 후계 싸움 피해를 피했다며 공을 인정한다.","비밀 구출과 장례 외교를 동시에 무사히 넘기고 어린 순치제 즉위로 권력 전환을 결산한다.","조문·장례 지원으로 새 섭정과 관계를 유지하면서 형부 습격 연루를 숨긴다.","도현은 장례용 종이·단목·괴화를 봉황상단으로 조달하고 소현·박황과 문상하며, 도르곤의 추궁 앞 소현이 모르는 반응을 보여 의심을 낮춘 뒤 둘에게만 구출 사실을 밝힌다.","도르곤이 형부 탈옥을 조선 소행이라 의심하고 두 대신 생존이 드러나면 청과 한양 친청 세작 모두가 추적한다.","김상헌·최명길을 한양 아닌 제주에 숨기자는 도현 안이 채택되고 홍타이지 장례 뒤 여섯 살 복림이 순치제로 즉위한다.","새 섭정과의 외교 무마·두 대신 생존·제주 은신 계획과 어린 황제 즉위 정보가 지급된다.","관계,정보,지위,세계","조선 왕실은 공개로는 장례를 돕고 비밀로는 청에 잡힌 신하를 회수하는 이중 국가 행위를 성공시킨다.","도현은 안가의 두 대신을 제주로 보내기 전 직접 만나기로 한다.","후계 전쟁·장례·대관식 루프가 닫힌다.","김상헌·최명길 제주 이송과 남초 이권 루프가 열린다.","E19","high"
"79","효종 79화","담뱃잎","10011","10135","순치제 즉위 후 도현은 안가에서 김상헌·최명길에게 한양 대신 제주 은신을 제안한다.","구출 신하의 안전·제주 말 목장과 조선 농가 소득을 담배 독점 사업으로 한 번에 잇는다.","두 대신과 함께 구출한 조선인을 안전지대로 보내고 남초 수입 이권을 준비한다.","두 대신의 동의를 얻어 웅도를 거치지 않는 배편·제주 말 농장을 지시하고, 장태범에게 한양·의주 남초 대량 매입을 명한 뒤 심양을 빠져나가게 한다.","김상헌·최명길 생존이 한양에 알려지면 인조·청 세작을 통해 노출되고, 남초는 청에서 적발 즉시 사형인 금수품이다.","강빈의 실제 남초 이권 선례를 아는 도현은 금지품 로비를 상단 주 수입원·농민 현금작물로 확대할 계획을 세운다.","제주 은신처·말 사육 기반·고향 귀환이 어려운 조선인의 웅도 정착과 남초 선점 기회가 지급된다.","돈,관계,정보,세계","비밀 구출의 후속 배치가 제주 군마·웅도 인구·심양 상업을 연결하는 국가 기반 사업으로 바뀐다.","겨울 초입 장씨가 세 시진 진통 끝에 출산을 시작한다.","두 대신 제주 이송 결정·심양 탈출 루프가 닫힌다.","남초 허가·제주 목장과 장씨 출산 루프가 열린다.","E20","high"
"80","효종 80화","효종 80화","10136","10291","장씨가 무사히 아들을 낳고 관저 문에 고추를 엮은 금줄이 걸린다.","후계 가족의 탄생 직후 도현이 청 최고 권력자에게서 남초 수입 독점성 허가를 받아 개인·상단·농가 보상이 겹친다.","도르곤을 설득해 금수품 남초를 합법 명목으로 대량 들여올 권리를 얻는다.","도현은 예친왕부에서 명산 남초 밀수가 청 돈을 적국에 보낸다고 자극하고 관저 수요 명목의 무제한 반입·유통 통제를 제안한다.","누르하치 이래 금지된 중독품이라 정치 명분이 나쁘고 관저 밖 유출이 드러나면 섭정과 도현 모두 책임을 져야 한다.","도르곤이 공식상 관저 자가 사용이라는 외피 아래 물량 제한 없이 허가하고 장태범은 한양·의주 농가를 돌며 한 달 안에 오백 관을 모은다.","아들 탄생·도르곤 후원·남초 이권과 농민에게 열 근당 삼베 세 필의 새 소득원이 지급된다.","관계,돈,지위,세계","도현은 혈연 후계와 청 상업 허가를 동시에 얻고 조선 소농-봉황상단-심양 시장을 잇는 독점 공급망을 만든다.","청 조정이 명산 담배 밀수업자를 대대적으로 단속해 경쟁 공급을 끊기 시작한다.","장씨 출산·남초 반입 허가 루프가 닫힌다.","남초 판매 독점·세수 배분과 농가 재배 확대 루프가 열린다.","E20","high"
"81","효종 81화","효종 81화","10292","10446","청 포졸이 남초 밀수패를 일망타진해 압수품을 형부에 들이고 봉황상단은 도르곤의 묵인 아래 합법 수입상 행세를 한다.","국가 단속 자체를 경쟁자 제거와 물량 조달에 이용해 남초 독점의 실제 매출을 터뜨린다.","형부가 압수한 남초까지 빼내 심양 수요를 봉황상단으로 집중시킨다.","장태범은 정사품 부사 왕자춘을 대륙상단 어음으로 매수해 압수품을 폐창고로 돌리고, 일꾼들이 남초를 반출한 뒤 잡잎 상자를 공개 소각하게 한다.","형부 내부 절도와 관리 매수는 발각되면 남초 허가뿐 아니라 관저·도르곤까지 연루되며 왕자춘과의 범죄 신용도 계속 관리해야 한다.","도현은 남초 수레 수십 대를 일부러 대로로 과시해 단속으로 물건이 끊긴 판매상들이 관저와 상단 앞에 줄 서게 만든다.","가격을 억제해 흡연 수요를 키우면서도 도르곤·관저·상단이 모두 막대한 이익을 얻고 종이·배·곶감·약재·인삼 교역까지 열린다.","돈,정보,세계,지위","조선 농가의 남초와 청 형부의 압수품이 하나의 독점 유통망에 흡수되고 봉황상단은 종합 수입상으로 도약한다.","봄이 오자 한양에서 강석기의 부음이 관저에 도착한다.","남초 판매 개시·경쟁 밀수상 제거 루프가 닫힌다.","강석기 상과 소현세자 부부의 귀국 요청 루프가 열린다.","E20","high"
"82","효종 82화","일시 귀국","10447","10572","세자빈 강씨가 부친 강석기의 부음을 듣고 쓰러져 임종과 장례를 지키지 못한 불효를 통곡한다.","가족의 상실을 국가 간 협상으로 풀어 소현세자 부부와 도현이 고국을 다시 밟을 기회를 얻는다.","도르곤에게 두 달짜리 일시 귀국을 허락받아 세자빈이 부친 묘에 인사하게 한다.","도현은 장씨의 제안을 받아 예친왕부로 가서 선황 장례에 보인 조선의 정성과 부모상 효심을 명분으로 소현 부부의 귀국을 청한다.","세자 부부는 볼모라 귀환 허가가 청의 통제 문제로 번질 수 있고 조선 조정의 청탁으로 오해받으면 외교 사건이 된다.","도르곤은 두 달 안 귀환 조건으로 승인할 뿐 아니라 명 전쟁 공을 포상한다며 봉림대군도 함께 가라고 제안한다.","세자빈의 애도 기회, 소현·도현의 첫 귀향과 순치제 옥쇄가 찍힌 정식 칙서가 지급된다.","감정,관계,지위,세계","도현과 도르곤의 개인 신뢰가 왕실 볼모의 이동 자유를 실제로 넓히고 관저 전체가 귀국 준비에 들어간다.","귀국 장계가 한양에 먼저 도착해 인조의 의심을 자극한다.","강석기 부음에 대한 귀국 허가 루프가 닫힌다.","인조의 환대 여부·묘소 참배와 왕실 부자 갈등 루프가 열린다.","E21","high"
"83","효종 83화","효종 83화","10573","10686","귀국 장계를 받은 인조는 도르곤과 가까운 소현이 자신을 대신할지 의심하고 김자점은 그 불안을 교묘히 키운다.","청의 볼모였던 왕자들이 조선 백성의 자발적 환영 속에 돌아오며 왕권 경쟁의 감정적 표면이 드러난다.","압록강을 건너 한양까지 무사히 가 인조를 알현한다.","소현 부부와 도현은 심양을 서둘러 떠나 의주·평양·개성·파주 장릉을 거치고, 길마다 모인 백성에게 인사하며 창경궁 양화당에 들어간다.","인조가 공식 환영을 막고 김자점·숙원 조씨의 이간이 작동하며, 청 사신을 위한 도로 부역은 가난한 백성에게 전가돼 있다.","의주부터 한양까지 인산인해의 환영이 이어져 소현의 민심을 입증하지만 그 소식이 인조에게는 왕위 위협의 증거가 된다.","소현·도현은 고국 땅과 생모 인열왕후의 장릉을 다시 밟고 백성의 눈물 어린 지지를 확인한다.","관계,감정,지위,세계","볼모 왕자에 대한 민심과 현 왕에 대한 불신이 가시화되고 귀향의 보상이 곧 궁중 권력 갈등의 비용으로 뒤집힌다.","양화당에서 인조가 몇 년 만의 아들에게 차가운 첫마디를 던진다.","심양-한양 귀환 여정 루프가 닫힌다.","인조 알현·강석기 묘 참배 허가와 민심을 둘러싼 부자 경쟁 루프가 열린다.","E21","high"
"84","효종 84화","효종 84화","10687","10791","인조는 소현에게 심양에서 얼굴이 피었다고 비꼬고 세자빈의 친정 문상도 법과 예를 내세워 막는다.","도현이 인조의 청 공포와 신료 여론을 정확히 찔러 가족의 정당한 애도를 되찾는다.","세자 부부가 강석기 묘와 친정을 방문할 예외 허가를 받아 낸다.","소현이 항의해 부자 싸움이 커지자 도현은 순치제·도르곤이 문상을 알고 허가했다며 거절할 경우 곧 올 청 사신이 문제 삼을 것이라고 압박하고 대신들도 가세한다.","인조의 왕권 집착과 청에 대한 공포를 이용해야 하며, 궁중에서 발언을 잘못하면 소현·도현 모두 불충이나 대역으로 몰릴 수 있다.","청 외교의 부담을 두려워한 인조가 이번 한 번만 간소히 치르라는 조건으로 허락한다.","세자빈은 부친 영전에 갈 길을 얻고 소현은 남편의 체면을 지키며 도현의 정치적 문제 해결력이 재확인된다.","관계,지위,감정,정보","도현은 청과의 관계를 인조의 거부권 위에 놓아 세자 부부를 보호하지만 부자의 불신은 공개 충돌로 굳어진다.","동궁에서 도현은 숙원 조씨가 궁을 장악했으니 언행을 조심하라 경고하고 인조의 양위를 입에 올린다.","강석기 묘 참배 허가 루프가 닫힌다.","숙원 조씨의 궁중 감시망·인조 양위 문제와 소현 제거 음모 루프가 열린다.","E21","high"
"85","효종 85화","효종 85화","10792","10916","도현은 볼모로 떠나며 반드시 돌아오겠다고 방을 그대로 두게 한 원래 봉림대군의 의지를 옛 처소에서 확인한다.","귀향을 향수로 끝내지 않고 수하 배려와 숙원 조씨·김자점 감시망 구축으로 바꾼다.","소현 부부의 문상을 지키면서 궁 안의 조씨 세력과 자기 측 궁인을 조사한다.","김덕술·박태철에게 돈과 사흘 휴가를 줘 가족을 만나게 하고, 칠현에게 창경궁 권력 지형을 캐게 한 뒤 서상수 한양 지부와 연결해 배치 궁인 전원을 조사시킨다.","중전 장렬왕후의 나인까지 조씨 수족이고 조씨가 김자점과 자주 만나며, 인조는 정사마저 빼먹고 후궁의 이간에 빠져 있다.","도현은 궁 전체가 숙원 조씨 손에 넘어갔음을 확인하고 공개 대결 대신 봉황상단의 사적 정보망을 안으로 들이기로 한다.","두 호위는 가족과 쉴 시간·돈을 얻고 소현 부부는 실제로 강석기 묘를 참배하며 도현은 충성 기반을 넓힌다.","관계,정보,감정,지위","원래 봉림의 귀환 의지와 도현의 사람 챙김이 결합해 한양 내 비밀 세력의 토대가 놓인다.","숙원 조씨는 인조에게 소현과 봉림이 왕위를 노린다는 저잣거리 소문까지 불어넣는다.","세자빈 문상 실행·호위 휴가 루프가 닫힌다.","김자점-조씨 공모 증거·궁인 포섭과 인조의 국정 방기 루프가 열린다.","E21","high"
"86","효종 86화","효종 86화","10917","11033","숙원 조씨는 인조를 완전히 장악했다고 확신하며 영화를 지키기 위해 소현을 제거하겠다고 마음먹는다.","도현이 처가 방문을 위장해 상단 정보망과 접선하고 궁중의 적을 실명·거래 증거로 붙잡는다.","김자점·조씨의 연결과 자기 처소에 심어진 세작을 확인해 역감시할 인물을 고른다.","장유의 집에서 장모·처남 장선징을 만난 뒤 별채의 서상수와 비밀 접선해 비단 쉰 필이 조씨 사가로 간 사실을 듣고 간자 확대를 명한다.","귀국 기간이 짧고 궁인 열 명 모두 조씨와 연결돼 있으며, 왕자의 사적 감시가 들키면 왕권 도전으로 해석된다.","궁인 신상에서 낙산의 가난한 내관 김남생과 다친 부친·천식 앓는 모친이라는 회유 접점을 찾아낸다.","한양 지부의 매출·순이익이 예상의 두 배임을 확인하고 김자점-조씨 동맹의 물증과 궁내 교두보 후보를 얻는다.","정보,돈,관계,지위","봉황상단 한양 지부는 장사 조직에서 대신가·궁중을 관찰하는 왕자 직속 정보망으로 확장된다.","도현이 서상수에게 김남생 가족을 도울 구체 지시를 내린다.","김자점-조씨 연계 확인 루프가 닫힌다.","김남생 회유·궁중 이중정보망 구축 루프가 열린다.","E21","high"
"87","효종 87화","효종 87화","11034","11161","도현은 낙산에 사는 종팔품 상문 김남생의 가족이 그의 봉록에 의존하고 모친이 천식을 앓는다는 약점을 파악한다.","협박이 아니라 가족 생계·치료를 실제로 책임지는 선택으로 궁중 하급자를 충성 자원으로 바꾼다.","김남생이 스스로 도현의 의도를 읽고 편을 선택하게 만든다.","서상수는 쌀·옷감과 선불 지급한 의원을 김남생 집에 보내 어머니의 발작을 치료하고, 여동생 복녀에게 모든 호의가 봉림대군의 명임을 분명히 한다.","과분한 선물은 경계를 부르고 김남생은 조씨를 배반할 위험과 곧 심양으로 돌아갈 도현의 불확실성을 저울질해야 한다.","복녀에게 사정을 들은 김남생은 도현이 며칠 만에 자신을 샅샅이 조사한 힘과 가족을 살린 보상을 함께 깨닫고 직접 전각을 찾는다.","김남생 모친은 꾸준한 왕진과 약을 얻고 가난한 가족은 식량·옷감을 받아 생존 부담이 줄어든다.","관계,돈,정보,감정","도현의 정보전은 하급 궁인의 삶을 개선하는 물질 보상과 결속돼 조씨의 무관심과 선명히 대비된다.","김남생이 감사를 말한 뒤 자신을 받아 달라는 결단 직전까지 나아간다.","가족 지원·의원 배치 루프가 닫힌다.","김남생의 충성 맹세와 조씨 정보 조작 루프가 열린다.","E21","high"
"88","효종 88화","효종 88화","11162","11255","김남생은 수년 섬긴 숙원 조씨가 외면한 가족을 도현이 살렸다는 차이를 보고 봉림대군에게 목숨을 걸기로 한다.","궁중 최하층 사람을 존중하고 보상해 적의 감시망을 도현의 이중 정보조직으로 뒤집은 뒤 한양 잔류 세력을 묶는다.","김남생을 교두보로 궁인들을 포섭하고 한양 수하에게 인조-소현 갈등과 국제 위기에 대응할 방향을 준다.","도현은 먼저 배신하지 않으면 버리지 않겠다고 맹세를 받아들이고, 남생을 통해 하급 궁인들을 돌린 뒤 서상수·임경업·김남생을 장유 집 별채에 모아 협력을 명한다.","인조가 문안도 거부하고 귀국 보름 만에 세자 부부를 쫓아내며 명 숭상 사대부가 북경의 붕괴 징후를 받아들이지 못한다.","도현은 이자성군의 산동 점령과 도르곤의 재출병을 연결해 팔기군이 산해관을 넘어 자금성에 들어갈 것이라고 예고한다.","한양 궁중 정보망·임경업과 상단의 협력, 백성의 환송과 도현의 미래 지식이 국가 위기 대비 자산으로 지급된다.","정보,관계,지위,세계","도현은 심양으로 돌아가도 작동할 한양 가교를 만들지만 인조는 두 아들을 혈육이 아닌 왕위 위협으로 확정한다.","인조가 작별 인사도 받지 않은 채 소현 일행을 내보내고 북경 붕괴 예고가 곧 현실 장면으로 전환된다.","일시 귀국·궁인 포섭·한양 수하 결속 루프가 닫힌다.","이자성의 북경 진격·청 재출병과 인조의 세자 배척 루프가 열린다.","E21","high"
"89","효종 89화","불타는 자금성","11256","11411","이자성이 제남을 함락하고 대순 황제를 칭해 북경으로 오자 조정의 정보 통제로 소문만 커지고 주민들이 성문으로 몰린다.","도현의 예언이 북경 백성의 피난·명 조정의 붕괴라는 실제 역사 현장으로 지급되기 시작한다.","반란군이 닥치기 전 북경의 민심·방어와 숭정제의 대응이 어디서 무너지는지 보여 준다.","한 평민 가족이 수레를 끌고 피난 행렬에 서고, 뇌물을 준 부자 상인을 수문장이 먼저 내보내자 분노한 군중이 돌을 던져 성문을 돌파한다.","명 조정은 제남 함락을 숨기고 검문·특혜로 혼란을 키우며 한 남자가 창에 찔려 죽자 유혈과 압사가 번질 위기에 놓인다.","성문 병사들이 초소로 달아나고 백성은 수레와 살림을 버린 채 탈출하며 숭정제는 뒤늦게 대신들을 불러 병부상서를 문책한다.","전쟁을 추상 수치가 아닌 놋쇠 냄비·옥가락지·원앙 베개를 버려야 하는 가족의 생존 비용으로 체감시키는 현실 보상이 지급된다.","세계,감정,정보,관계","북경의 행정 질서와 황제 권위가 반란군 도착 전부터 정보 은폐·부패·민중 공포로 붕괴한다.","숭정제가 제남 패전 책임을 병부상서에게 묻는 대전 장면으로 이어진다.","북경 민심 불안의 예고 루프가 닫힌다.","숭정제의 방어책·오삼계 소환과 봉황상단 북경 지부의 비밀 임무 루프가 열린다.","E22","high"
"90","효종 90화","효종 90화","11412","11535","숭정제는 변명하는 병부상서를 즉결 처형하고 천도파와 산해관군 소환파 사이에서 해법을 찾는다.","무능한 황제의 선택이 산해관을 비워 청의 입관 기회를 만들고 도현이 심어 둔 북경 지부의 선제 대비가 작동한다.","자금성을 지키면서도 유사시 탈출할 길을 준비하고, 김하방은 도현의 밀명을 실행할 정보를 확정한다.","숭정제는 오삼계의 삼십만 중 절반을 북경으로 부르고 왕승에게 천진 선박·황후와 비빈의 비밀 피난을 지시하며, 김하방은 황후 상궁 정보와 열로 드러나는 밀서를 확인한다.","산해관을 비우면 팔기군이 들이닥칠 수 있고 비밀 천도가 새면 수도 공황이 커지며, 급조한 북경군은 강제징병된 민간인 중심이다.","김하방은 자금성 변고와 황제 도주 때의 행동을 도현이 미리 써 두었음을 깨닫고 증거를 태운 뒤 궁중 끈을 총동원한다.","도현의 역사 지식이 북경 지부장 인선·황궁 첩보·비상 명령으로 환원되고 독자는 청 입관의 결정적 조건을 확인한다.","정보,세계,지위,감정","명은 겉으로 성문을 닫고 해자를 파지만 황실은 이미 천진으로 빠져나가며 국가 방어와 황제 생존이 갈라진다.","보검을 받은 중군 도독이 열여덟 살부터 마흔 살 남자를 강제징병해 성벽을 보강한다.","오삼계 소환·황실 선행 피난 결정 루프가 닫힌다.","김하방의 비밀 임무·대순군 공성전과 숭정제 탈출 루프가 열린다.","E22","high"
"91","효종 91화","효종 91화","11536","11669","북경 창고의 장부상 쌀 오십만 섬이 실제로는 절반도 없어 이백만 병사·주민이 보름도 버티기 힘들고 이자성은 항복 사신을 보낸다.","명 조정의 부패가 성벽보다 먼저 방어를 무너뜨리는 동안 도현의 북경·천진 작전이 황실 재산을 향해 움직인다.","숭정제의 도주 화물을 추적하고 천진에서 가로챌 준비를 끝낸다.","숭정제는 사신과 충언한 신하를 죽이고 밤에 금의위 호위 아래 보물 마차를 빼돌리며, 봉황상단 직원은 전서구로 추적을 이어 받고 도현은 박영식에게 천진행 밀명을 내린다.","강제징집군은 무기·화약·군량이 없고 오삼계군이 도착하기 전 대순 백만군이 홍이포로 성문을 깨며, 밀명은 정체 노출 시 명·청 모두의 추격을 부른다.","오삼계가 산해관을 비운 사이 이자성군이 먼저 성문을 돌파하고 명군이 도주하자 자금성까지 붕괴한다.","도현의 북경 지부·전서구·박영식 별동대가 하나의 시차 작전으로 결합되고 명 방어 실패의 원인이 구체적으로 지급된다.","세계,정보,행동,돈","숭정제의 국가 자원은 백성 방어가 아니라 황실 도피 재산으로 빠지고 도현은 그 흐름을 선점한다.","왕승이 북경 함락을 고하자 숭정제는 천진 배로 달아날 결심을 되찾는다.","북경 공성·명군 붕괴 루프가 닫힌다.","숭정제 탈출·옥새 탈취와 천진 보물선 위조 명령 루프가 열린다.","E22","high"
"92","효종 92화","효종 92화","11670","11795","자금성이 불타자 숭정제는 옥새를 품고 왕승·금의위와 혈로를 뚫지만 호위가 십여 명까지 줄어 반란군 골목 매복에 갇힌다.","봉황상단이 멸망 직전 황제를 구하는 척 접근해 그의 생명과 옥새를 동시에 장악한다.","숭정제를 안전하게 숨기고 진짜 옥새로 위조 칙서를 만든다.","김하방의 궁수들이 반란군을 사살해 황제를 구한 뒤 폐장원 지하창고로 안내하고, 소매치기 출신 부하가 옥새를 훔쳐 비단 두루마리에 찍은 후 되돌려 놓는다.","불타는 북경 전역이 적지이고 곤룡포를 입은 황제는 쉽게 표적이 되며, 들키면 김하방과 봉황상단은 황제 시해·반역죄를 뒤집어쓴다.","황제가 은신처를 피난처로 믿는 동안 김하방은 완벽한 황명 문서를 확보하고 호위 명목의 감시병을 남긴다.","숭정제 생존·봉황상단의 신뢰 위장·진짜 옥새가 찍힌 칙서라는 작전 자산이 지급된다.","정보,지위,행동,돈","황제의 생사는 도현의 민간 상단에 의존하고 국가 최고 권위인 옥새가 황실 보물 탈취 도구로 전환된다.","이자성이 사흘 약탈을 허용해 북경을 지옥으로 만드는 사이 김하방은 천진으로 움직인다.","숭정제 구조·옥새 복귀 루프가 닫힌다.","박영식의 금의위 위장·황실 보물선 인수와 숭정제 천진 이송 루프가 열린다.","E22","high"
"93","효종 93화","북경 입성","11796","11941","천진 순무 풍원양은 황명으로 직고구에 피난선 수백 척과 황실 가족을 모았지만 북경 정세가 나빠지자 충성을 저울질한다.","위조 칙서와 진짜 금의위 신분패로 국가 관료·선박 체계를 속여 황실 보물을 합법 인수한다.","풍원양이 보물 적재 화물선 다섯 척을 박영식에게 넘겨 즉시 출항하게 만든다.","중국어가 능숙한 박영식은 금의위 천인장 천위성으로 위장해 옥새 찍힌 칙서를 선포하고 호위가 따로 온다며 풍원양의 병선 제안도 차단한다.","풍원양은 북경 변고와 야간 출항을 의심하고 포구에는 천진군·황실 가족이 있어 신분이나 문서 한 곳만 어긋나도 전원이 포위된다.","황제 권위를 두려워한 풍원양이 새벽 출항을 승인하고 박영식은 봉인된 황궁 보물 상자를 실은 다섯 배의 인수증에 수결한다.","도현의 사병은 국가 명령을 흉내 낼 언어·신분패·칙서·선박 인수 절차를 모두 통과한다.","정보,돈,지위,행동","도현의 비밀조직은 은밀한 약탈이 아니라 명 행정체계가 스스로 황실 재산을 인도하게 만드는 국가급 기만 능력을 보인다.","바다로 나온 보물선의 선원들이 약속한 호위선이 보이지 않자 동요한다.","풍원양 기만·보물선 인수 루프가 닫힌다.","판옥선 합류·선원 제거와 보물의 웅도 이송 루프가 열린다.","E22","high"
"94","효종 94화","효종 94화","11942","12078","박영식은 봉인이 멀쩡한 황실 보물 상자를 확인하고 화물선 다섯 척을 직고구에서 빼낸다.","옥새 위조 작전의 물질 보상이 웅도의 국가 기반 자금으로 회수되고 숭정제 생존까지 역사를 바꾼다.","보물선과 비밀을 함께 장악해 추적 가능한 증인을 없애고 숭정제를 강남으로 보내 권력 지형을 바꾼다.","발해만에서 판옥선과 합류한 박영식·웅도 사병은 선장과 선원 전원을 죽여 시신을 바다에 버리고 화물선을 견인하며, 김하방은 숭정제를 천진까지 탈출시킨다.","선원 학살이라는 큰 도덕 비용과 해적·천진군 추적 위험이 있고, 숭정제의 생존은 남명의 재기와 장기전이라는 새 변수도 만든다.","풍원양이 북경 함락을 알았을 때 보물선은 사라졌고 숭정제는 이자성군 오만이 오기 전 황실과 배를 타고 강남으로 달아난다.","명 황실 보물 전체·웅도 수송 성공과 원래 경산에서 자결할 숭정제를 살려 낸 거대한 역사 변경이 지급된다.","돈,세계,정보,행동","도현은 황제의 죽음과 국고의 귀속을 함께 바꿔 조선의 장기 자본과 남명 존속이라는 두 국가 규모 변수를 만든다.","도현이 소현·박황·박노에게 북경 함락과 숭정제 남하를 알리자 명에 대한 세계관이 흔들린다.","황실 보물 탈취·숭정제 천진 탈출 루프가 닫힌다.","소현의 대명관계 청산 서한·도르곤의 산해관 출병 루프가 열린다.","E22","high"
