arc_id,start_sequence,end_sequence,start_line,end_line,main_characters,main_locations,character_evidence,location_evidence,source_sha256
DCA-N51D,606,608,105771,106261,"김민재, 태우, 한정훈, 이종수, 모리슨, 최재석, 김태중, 데이비드, 바이든, 로만, 베릴, EU","금융타워, 청와대, 태우, 호주, 한국, 가이아나, 중국, 태우상사, 인도, 미국",김민재<=김민재(1); 태우<=태우(59); 한정훈<=한 부회장(12); 이종수<=이종수(8); 모리슨<=모리슨(8); 최재석<=최재석(5); 김태중<=할아버지(4); 데이비드<=데이비드(4); 바이든<=바이든(3); 로만<=로만(1); 베릴<=베릴(1); EU<=EU(1),금융타워<=금융타워(8); 청와대<=청와대(1); 태우<=태우(59); 호주<=호주(41); 한국<=한국(38); 가이아나<=가이아나(28); 중국<=중국(24); 태우상사<=태우상사(12); 인도<=인도(12); 미국<=미국(7),66f3e7df3123343c14a7134108dc59940511f40372493a549cba8ae709df4b45
DCA-N51E,609,610,106262,106590,"김민재, 태우, 김태중, 미아인, 한정훈, 강 대위, 베릴, 데이비드, 푸틴, 웨이, 바이든","금융타워, 태우 본사, 회장실, 베트남, 태우, 러시아, 유럽, 가이아나, 미국, 한국",김민재<=FIRST_PERSON_EXCEPTION(0); 태우<=태우(25); 김태중<=할아버지(22); 미아인<=미아인(14); 한정훈<=한 부회장(3); 강 대위<=강 대위(2); 베릴<=베릴(2); 데이비드<=데이비드(1); 푸틴<=푸틴(1); 웨이<=웨이(1); 바이든<=바이든(1),금융타워<=금융타워(9); 태우 본사<=태우그룹 본사(1); 회장실<=회장실(1); 베트남<=베트남(33); 태우<=태우(25); 러시아<=러시아(20); 유럽<=유럽(9); 가이아나<=가이아나(9); 미국<=미국(8); 한국<=한국(8),66f3e7df3123343c14a7134108dc59940511f40372493a549cba8ae709df4b45
DCA-N52,611,614,106591,107325,"김민재, 태우, 김태중, 한정훈, 미아인, 살만, 빈 살만, 강 대위, 기획실장, 데이비드, 시안, 서정준","태우 본사, 금융타워, 강 대위 식당, 태우, 한국, 중국, 베트남, 센트리언, 사우디, 인도",김민재<=FIRST_PERSON_EXCEPTION(0); 태우<=태우(55); 김태중<=할아버지(51); 한정훈<=한 부회장(13); 미아인<=미아인(7); 살만<=살만(3); 빈 살만<=빈 살만(3); 강 대위<=강 대위(3); 기획실장<=기획실장(3); 데이비드<=데이비드(2); 시안<=시안(2); 서정준<=서정준(1),태우 본사<=태우그룹 본사(2); 금융타워<=금융타워(2); 강 대위 식당<=강 대위 식당(1); 태우<=태우(55); 한국<=한국(34); 중국<=중국(23); 베트남<=베트남(16); 센트리언<=센트리언(11); 사우디<=사우디(9); 인도<=인도(9),66f3e7df3123343c14a7134108dc59940511f40372493a549cba8ae709df4b45
DCA-N53,615,618,107326,108009,"김민재, 태우, 바이든, 리강, 한정훈, 김태중, 최재석, 기획실장, 웨이, 서정준, 애플, 구글","금융타워, 청와대, 백악관, 태우 본사, 중국, 태우, 일본, 센트리언, 미국, 한국",김민재<=FIRST_PERSON_EXCEPTION(0); 태우<=태우(56); 바이든<=바이든(21); 리강<=리강(9); 한정훈<=한 부회장(5); 김태중<=김 회장(3); 최재석<=최재석(3); 기획실장<=기획실장(2); 웨이<=웨이(1); 서정준<=서정준(1); 애플<=애플(1); 구글<=구글(1),금융타워<=금융타워(11); 청와대<=청와대(5); 백악관<=백악관(2); 태우 본사<=태우그룹 본사(1); 중국<=중국(79); 태우<=태우(56); 일본<=일본(54); 센트리언<=센트리언(42); 미국<=미국(37); 한국<=한국(36),66f3e7df3123343c14a7134108dc59940511f40372493a549cba8ae709df4b45
DCA-N53B,619,620,108010,108349,"김민재, 태우, 베릴, 한정훈, 이종수, 마크, 데이비드, 애플, 강 대위, EU","금융타워, 태우, 수에즈 운하, 태우건설, 일본, 중국, 유럽, 한국, 러시아, 미국",김민재<=FIRST_PERSON_EXCEPTION(0); 태우<=태우(41); 베릴<=베릴(14); 한정훈<=한 부회장(4); 이종수<=이종수(3); 마크<=마크(2); 데이비드<=데이비드(1); 애플<=애플(1); 강 대위<=강 대위(1); EU<=EU(1),금융타워<=금융타워(7); 태우<=태우(41); 수에즈 운하<=수에즈 운하(38); 태우건설<=태우건설(17); 일본<=일본(10); 중국<=중국(7); 유럽<=유럽(4); 한국<=한국(4); 러시아<=러시아(3); 미국<=미국(3),66f3e7df3123343c14a7134108dc59940511f40372493a549cba8ae709df4b45
DCA-N54,621,625,108350,109183,"김민재, 태우, 최재석, 이영한, 한정훈, 강 대위, 이 상무, 김태중, 이종수, 데이비드, 워렌 버핏, 워렌","청와대, 금융타워, 국회, 강 대위 사무실, 태우, 일본, 제주, 한국, 중국, 태우상사",김민재<=FIRST_PERSON_EXCEPTION(0); 태우<=태우(72); 최재석<=최재석(14); 이영한<=이영한(10); 한정훈<=한 부회장(8); 강 대위<=강 대위(8); 이 상무<=이 상무(7); 김태중<=할아버지(5); 이종수<=이종수(3); 데이비드<=데이비드(2); 워렌 버핏<=워렌 버핏(2); 워렌<=워렌(2),청와대<=청와대(6); 금융타워<=금융타워(4); 국회<=국회(3); 강 대위 사무실<=강 대위의 사무실(1); 태우<=태우(72); 일본<=일본(38); 제주<=제주(37); 한국<=한국(31); 중국<=중국(27); 태우상사<=태우상사(17),66f3e7df3123343c14a7134108dc59940511f40372493a549cba8ae709df4b45
DCA-N54B,626,630,109184,110005,"김민재, 태우, 장남, 한정훈, 강 대위, 리강, 조지, 기획실장, 유석훈, 이영한, 최재석, 김태중","금융타워, 국회, 강 대위 사무실, 중국, 북한, 태우, 연변, 미국, 호주, 러시아",김민재<=김민재(2); 태우<=태우(42); 장남<=장남(30); 한정훈<=한 부회장(20); 강 대위<=강 대위(12); 리강<=리강(10); 조지<=조지(9); 기획실장<=기획실장(6); 유석훈<=유석훈(6); 이영한<=이영한(5); 최재석<=최재석(5); 김태중<=김 회장(3),금융타워<=금융타워(21); 국회<=국회(3); 강 대위 사무실<=강 대위의 사무실(1); 중국<=중국(104); 북한<=북한(60); 태우<=태우(42); 연변<=연변(23); 미국<=미국(21); 호주<=호주(12); 러시아<=러시아(11),66f3e7df3123343c14a7134108dc59940511f40372493a549cba8ae709df4b45
DCA-N55,631,633,110006,110512,"김민재, 태우, 리강, 로만, 한정훈, 김태중, 살만, 빈 살만, 이종수, 데이비드, 마크","금융타워, 태우, 러시아, 중국, 미국, 태우상사, 우크라이나, 한국, 사우디, 베이징 올림픽",김민재<=FIRST_PERSON_EXCEPTION(0); 태우<=태우(33); 리강<=리강(12); 로만<=로만(7); 한정훈<=한 부회장(4); 김태중<=김 회장(3); 살만<=살만(3); 빈 살만<=빈 살만(3); 이종수<=이종수(2); 데이비드<=데이비드(1); 마크<=마크(1),금융타워<=금융타워(4); 태우<=태우(33); 러시아<=러시아(29); 중국<=중국(20); 미국<=미국(9); 태우상사<=태우상사(6); 우크라이나<=우크라이나(5); 한국<=한국(5); 사우디<=사우디(3); 베이징 올림픽<=베이징 올림픽(2),66f3e7df3123343c14a7134108dc59940511f40372493a549cba8ae709df4b45
DCA-N55B,634,636,110513,111037,"김민재, 태우, 이 상무, 이영한, 장남, 한정훈, 사장단, 서정준, 최재석, 강 대위, 유석훈, 김태중","금융타워, 국회, 청와대, 태우, 러시아, 한국, 북한, 중국, 센트리언, 연변",김민재<=FIRST_PERSON_EXCEPTION(0); 태우<=태우(39); 이 상무<=이 상무(14); 이영한<=이영한(10); 장남<=장남(7); 한정훈<=한 부회장(6); 사장단<=사장단(6); 서정준<=서정준(6); 최재석<=최재석(5); 강 대위<=강 대위(4); 유석훈<=유석훈(3); 김태중<=할아버지(2),금융타워<=금융타워(7); 국회<=국회(2); 청와대<=청와대(1); 태우<=태우(39); 러시아<=러시아(33); 한국<=한국(19); 북한<=북한(14); 중국<=중국(9); 센트리언<=센트리언(8); 연변<=연변(8),66f3e7df3123343c14a7134108dc59940511f40372493a549cba8ae709df4b45
DCA-N56,637,641,111038,111871,"김민재, 태우, 김태중, 한정훈, 데이비드, 안드레아, 베릴, 살만, 다이먼, 사장단, 빈 살만, 로만","금융타워, 강 대위 사무실, 태우병원, 태우, 미국, 경기, 한국, 유럽, 러시아, 북한",김민재<=김민재(1); 태우<=태우(82); 김태중<=할아버지(27); 한정훈<=한 부회장(24); 데이비드<=데이비드(16); 안드레아<=안드레아(11); 베릴<=베릴(9); 살만<=살만(2); 다이먼<=다이먼(2); 사장단<=사장단(2); 빈 살만<=빈 살만(2); 로만<=로만(2),금융타워<=금융타워(20); 강 대위 사무실<=강 대위의 사무실(1); 태우병원<=태우병원(1); 태우<=태우(82); 미국<=미국(32); 경기<=경기(17); 한국<=한국(14); 유럽<=유럽(11); 러시아<=러시아(8); 북한<=북한(8),66f3e7df3123343c14a7134108dc59940511f40372493a549cba8ae709df4b45
DCA-N56B,642,643,111872,112240,"김민재, 이 상무, 장남, 조지, 리규철, 태우, 젤렌스키, 한정훈, 데이비드, 이준수, 이영한, 푸틴","금융타워, 백악관, 러시아, 중국, 우크라이나, 북한, 태우, 연변, 명동, 베이징 올림픽",김민재<=FIRST_PERSON_EXCEPTION(0); 이 상무<=이 상무(29); 장남<=장남(17); 조지<=조지(10); 리규철<=리규철(10); 태우<=태우(9); 젤렌스키<=젤렌스키(4); 한정훈<=한 부회장(1); 데이비드<=데이비드(1); 이준수<=이준수(1); 이영한<=이영한(1); 푸틴<=푸틴(1),금융타워<=금융타워(5); 백악관<=백악관(1); 러시아<=러시아(22); 중국<=중국(14); 우크라이나<=우크라이나(14); 북한<=북한(11); 태우<=태우(9); 연변<=연변(6); 명동<=명동(4); 베이징 올림픽<=베이징 올림픽(3),66f3e7df3123343c14a7134108dc59940511f40372493a549cba8ae709df4b45
DCA-N57,644,645,112241,112578,"김민재, 태우, 젤렌스키, 최재석, 데이비드, 천민정, 김태중, 한정훈, 로만, 강 대위, 바이든","금융타워, 청와대, 백악관, 유럽, 러시아, 우크라이나, 한국, 태우, 미국, 태우건설",김민재<=FIRST_PERSON_EXCEPTION(0); 태우<=태우(25); 젤렌스키<=젤렌스키(16); 최재석<=최재석(8); 데이비드<=데이비드(5); 천민정<=천민정(2); 김태중<=김 회장(1); 한정훈<=한 부회장(1); 로만<=로만(1); 강 대위<=강 대위(1); 바이든<=바이든(1),금융타워<=금융타워(8); 청와대<=청와대(5); 백악관<=백악관(3); 유럽<=유럽(34); 러시아<=러시아(30); 우크라이나<=우크라이나(27); 한국<=한국(26); 태우<=태우(25); 미국<=미국(18); 태우건설<=태우건설(3),66f3e7df3123343c14a7134108dc59940511f40372493a549cba8ae709df4b45
DCA-N57B,646,648,112579,113086,"김민재, 태우, 시안, 한정훈, 김태중, 데이비드, 웨이, 로만, 강 대위","금융타워, 태우 본사, 유럽, 태우, 러시아, 중국, 한국, 미국, 동남아, 인도",김민재<=FIRST_PERSON_EXCEPTION(0); 태우<=태우(26); 시안<=시안(18); 한정훈<=한 부회장(12); 김태중<=할아버지(7); 데이비드<=데이비드(7); 웨이<=웨이(1); 로만<=로만(1); 강 대위<=강 대위(1),금융타워<=금융타워(50); 태우 본사<=태우그룹 본사(1); 유럽<=유럽(38); 태우<=태우(26); 러시아<=러시아(20); 중국<=중국(19); 한국<=한국(13); 미국<=미국(9); 동남아<=동남아(9); 인도<=인도(7),66f3e7df3123343c14a7134108dc59940511f40372493a549cba8ae709df4b45
DCA-N58,649,654,113087,114028,"김민재, 태우, 다이먼, 한정훈, 파월, 데이비드, 김태중, 최재석, 옐런, 이종수, 미국 연준, 바이든","금융타워, 백악관, 강 대위 식당, 미국, 태우, 한국, 유럽, 우크라이나, 러시아, 태우건설",김민재<=김민재(1); 태우<=태우(41); 다이먼<=다이먼(18); 한정훈<=한 부회장(12); 파월<=파월(8); 데이비드<=데이비드(6); 김태중<=김 회장(5); 최재석<=최재석(5); 옐런<=옐런(5); 이종수<=이종수(4); 미국 연준<=미국 연준(3); 바이든<=바이든(3),금융타워<=금융타워(74); 백악관<=백악관(27); 강 대위 식당<=강 대위 식당(2); 미국<=미국(108); 태우<=태우(41); 한국<=한국(33); 유럽<=유럽(30); 우크라이나<=우크라이나(16); 러시아<=러시아(14); 태우건설<=태우건설(9),66f3e7df3123343c14a7134108dc59940511f40372493a549cba8ae709df4b45
DCA-N58B,655,661,114029,115169,"김민재, 태우, 조지, 김태중, 베릴, 한정훈, 이영한, 미쉘, 장남, 로만, 리사, 이 상무","금융타워, 백악관, 유럽, 스위스, 미국, 일본, 태우, 한국, 러시아, 일본 은행",김민재<=FIRST_PERSON_EXCEPTION(0); 태우<=태우(44); 조지<=조지(23); 김태중<=할아버지(18); 베릴<=베릴(16); 한정훈<=한 부회장(15); 이영한<=이영한(8); 미쉘<=미쉘(7); 장남<=장남(4); 로만<=로만(3); 리사<=리사(3); 이 상무<=이 상무(3),금융타워<=금융타워(112); 백악관<=백악관(2); 유럽<=유럽(70); 스위스<=스위스(62); 미국<=미국(55); 일본<=일본(55); 태우<=태우(44); 한국<=한국(29); 러시아<=러시아(17); 일본 은행<=일본 은행(14),66f3e7df3123343c14a7134108dc59940511f40372493a549cba8ae709df4b45
DCA-N59,662,662,115170,115328,"김민재, 태우, 김태중, 최재석, 데이비드, 로만","금융타워, 청와대, 동남아, 태우, 베트남, 호주, 한국, 미국, 인도, 태우상사",김민재<=FIRST_PERSON_EXCEPTION(0); 태우<=태우(16); 김태중<=김태중(10); 최재석<=최재석(3); 데이비드<=데이비드(1); 로만<=로만(1),금융타워<=금융타워(1); 청와대<=청와대(1); 동남아<=동남아(17); 태우<=태우(16); 베트남<=베트남(12); 호주<=호주(5); 한국<=한국(4); 미국<=미국(3); 인도<=인도(3); 태우상사<=태우상사(2),66f3e7df3123343c14a7134108dc59940511f40372493a549cba8ae709df4b45
DCA-N59B,663,664,115329,115640,"김민재, 태우, 데이비드, 한정훈, 다이먼, 강 대위, 이종수, 로만","금융타워, 태우, 한국, 일본, 경기, 태우엔터, 미국, 태우상사, 월가, 러시아",김민재<=FIRST_PERSON_EXCEPTION(0); 태우<=태우(52); 데이비드<=데이비드(6); 한정훈<=한 부회장(4); 다이먼<=다이먼(4); 강 대위<=강 대위(2); 이종수<=이종수(2); 로만<=로만(1),금융타워<=금융타워(11); 태우<=태우(52); 한국<=한국(33); 일본<=일본(19); 경기<=경기(13); 태우엔터<=태우엔터(12); 미국<=미국(11); 태우상사<=태우상사(7); 월가<=월가(3); 러시아<=러시아(3),66f3e7df3123343c14a7134108dc59940511f40372493a549cba8ae709df4b45
DCA-N59C,665,668,115641,116314,"김민재, 태우, 바이든, 살만, 빈 살만, 김태중, 다이먼, 데이비드, 최재석, 한정훈, 트럼프, 로만","금융타워, 백악관, 청와대, 미국, 사우디, 태우, 한국, 중국, 러시아, 태우건설",김민재<=김민재(1); 태우<=태우(57); 바이든<=바이든(42); 살만<=살만(23); 빈 살만<=빈 살만(23); 김태중<=김 회장(12); 다이먼<=다이먼(12); 데이비드<=데이비드(6); 최재석<=최재석(3); 한정훈<=한 부회장(1); 트럼프<=트럼프(1); 로만<=로만(1),금융타워<=금융타워(33); 백악관<=백악관(21); 청와대<=청와대(1); 미국<=미국(83); 사우디<=사우디(59); 태우<=태우(57); 한국<=한국(32); 중국<=중국(8); 러시아<=러시아(6); 태우건설<=태우건설(5),66f3e7df3123343c14a7134108dc59940511f40372493a549cba8ae709df4b45
DCA-N60,669,672,116315,116956,"김민재, 태우, 로만, 프리고진, 트럼프, 한정훈, 강 대위, 김태중, 푸틴, 바이든, 시진핑, 데이비드","금융타워, 백악관, 강 대위 사무실, 유럽, 태우, 러시아, 미국, 중국, 한국, 일본",김민재<=김민재(1); 태우<=태우(42); 로만<=로만(33); 프리고진<=프리고진(22); 트럼프<=트럼프(13); 한정훈<=한 부회장(8); 강 대위<=강 대위(8); 김태중<=김 회장(7); 푸틴<=푸틴(6); 바이든<=바이든(5); 시진핑<=시진핑(3); 데이비드<=데이비드(2),금융타워<=금융타워(13); 백악관<=백악관(2); 강 대위 사무실<=강 대위의 사무실(1); 유럽<=유럽(43); 태우<=태우(42); 러시아<=러시아(35); 미국<=미국(23); 중국<=중국(16); 한국<=한국(8); 일본<=일본(5),66f3e7df3123343c14a7134108dc59940511f40372493a549cba8ae709df4b45
DCA-N60B,673,675,116957,117454,"김민재, 태우, 살만, 빈 살만, 바이든, 한정훈, 살만 국왕, 드미트리, 프리고진, 김태중, 로만, 웨이","금융타워, 백악관, 사우디, 태우, 미국, 태우통신, 한국, 월가, 태우건설, 일본",김민재<=FIRST_PERSON_EXCEPTION(0); 태우<=태우(49); 살만<=살만(30); 빈 살만<=빈 살만(22); 바이든<=바이든(16); 한정훈<=한 부회장(8); 살만 국왕<=살만 국왕(8); 드미트리<=드미트리(7); 프리고진<=프리고진(4); 김태중<=할아버지(3); 로만<=로만(3); 웨이<=웨이(2),금융타워<=금융타워(22); 백악관<=백악관(2); 사우디<=사우디(70); 태우<=태우(49); 미국<=미국(18); 태우통신<=태우통신(17); 한국<=한국(14); 월가<=월가(8); 태우건설<=태우건설(8); 일본<=일본(8),66f3e7df3123343c14a7134108dc59940511f40372493a549cba8ae709df4b45
DCA-N61,676,679,117455,118111,"김민재, 태우, 애플, 오용재, 최재석, 구글, 김태중, 한정훈, 제프리, 천민정, 강 대위, 리사","금융타워, 백악관, 청와대, 태우, 한국, 삼진전자, 태우반도체, 애플, 미국, 구글",김민재<=FIRST_PERSON_EXCEPTION(0); 태우<=태우(81); 애플<=애플(13); 오용재<=오용재(11); 최재석<=최재석(9); 구글<=구글(4); 김태중<=김 회장(3); 한정훈<=한 부회장(3); 제프리<=제프리(3); 천민정<=천민정(1); 강 대위<=강 대위(1); 리사<=리사(1),금융타워<=금융타워(5); 백악관<=백악관(1); 청와대<=청와대(1); 태우<=태우(81); 한국<=한국(36); 삼진전자<=삼진전자(20); 태우반도체<=태우반도체(14); 애플<=애플(13); 미국<=미국(6); 구글<=구글(4),66f3e7df3123343c14a7134108dc59940511f40372493a549cba8ae709df4b45
DCA-N61B,680,681,118112,118445,"김민재, 태우, 구디너프, 데이비드, 한정훈, 김태중","금융타워, 태우병원, 태우, 파리 모터쇼, 유럽, 태우반도체, 태우IT, 태우상사, 미국, 경기",김민재<=FIRST_PERSON_EXCEPTION(0); 태우<=태우(48); 구디너프<=구디너프(15); 데이비드<=데이비드(7); 한정훈<=한 부회장(3); 김태중<=김 회장(1),금융타워<=금융타워(1); 태우병원<=태우병원(1); 태우<=태우(48); 파리 모터쇼<=파리 모터쇼(6); 유럽<=유럽(2); 태우반도체<=태우반도체(1); 태우IT<=태우IT(1); 태우상사<=태우상사(1); 미국<=미국(1); 경기<=경기(1),66f3e7df3123343c14a7134108dc59940511f40372493a549cba8ae709df4b45
DCA-N62,682,684,118446,118956,"김민재, 태우, 김남훈, 나기연, 이영한, 강 대위, 김태중, 한정훈, 로만, 데이비드, 마크","금융타워, 강 대위 사무실, 태우, 한국, 명동, 검찰, 태우건설, 술집, 유럽, 태우반도체",김민재<=FIRST_PERSON_EXCEPTION(0); 태우<=태우(37); 김남훈<=김남훈(20); 나기연<=나기연(15); 이영한<=이영한(12); 강 대위<=강 대위(9); 김태중<=할아버지(2); 한정훈<=한 부회장(2); 로만<=로만(2); 데이비드<=데이비드(1); 마크<=마크(1),금융타워<=금융타워(5); 강 대위 사무실<=강 대위의 사무실(1); 태우<=태우(37); 한국<=한국(25); 명동<=명동(22); 검찰<=검찰(11); 태우건설<=태우건설(8); 술집<=술집(4); 유럽<=유럽(4); 태우반도체<=태우반도체(3),66f3e7df3123343c14a7134108dc59940511f40372493a549cba8ae709df4b45
DCA-N62B,685,687,118957,119441,"김민재, 태우, 아폴로, 서정준, 한정훈, 조지, 김태중, 한아약품 모녀, 아들들, 다이먼, 장남","금융타워, 태우자동차 공장, 태우 본사, 태우병원, 태우, 센트리언, 한국, 체코, 태우건설, 일본",김민재<=김민재(4); 태우<=태우(71); 아폴로<=아폴로(13); 서정준<=서정준(8); 한정훈<=한 부회장(4); 조지<=조지(3); 김태중<=할아버지(2); 한아약품 모녀<=한아약품 모녀(2); 아들들<=아들들(2); 다이먼<=다이먼(1); 장남<=백두혈통 장남(1),금융타워<=금융타워(14); 태우자동차 공장<=태우자동차 공장(2); 태우 본사<=태우그룹 본사(1); 태우병원<=태우병원(1); 태우<=태우(71); 센트리언<=센트리언(31); 한국<=한국(22); 체코<=체코(17); 태우건설<=태우건설(13); 일본<=일본(10),66f3e7df3123343c14a7134108dc59940511f40372493a549cba8ae709df4b45
DCA-N63,688,688,119442,119593,"김민재, 장남, 데이비드, 프리고진, 로만, 강 대위, 시진핑, 이영한, 한정훈","강 대위 사무실, 북한, 중국, 러시아, 연변, 미국, 한국, 명동, 유럽, 우크라이나",김민재<=FIRST_PERSON_EXCEPTION(0); 장남<=장남(13); 데이비드<=데이비드(5); 프리고진<=프리고진(4); 로만<=로만(3); 강 대위<=강 대위(3); 시진핑<=시진핑(3); 이영한<=이영한(2); 한정훈<=한 부회장(1),강 대위 사무실<=강 대위의 사무실(1); 북한<=북한(53); 중국<=중국(46); 러시아<=러시아(32); 연변<=연변(8); 미국<=미국(7); 한국<=한국(6); 명동<=명동(5); 유럽<=유럽(4); 우크라이나<=우크라이나(2),66f3e7df3123343c14a7134108dc59940511f40372493a549cba8ae709df4b45
DCA-N63B,689,690,119594,119910,"김민재, 태우, 리강, 장남, 살만, 빈 살만, 김태중, 데이비드, 최재석, 한정훈","금융타워, 한국, 중국, 태우, 북한, 사우디, 유럽, 러시아, 연변, 스위스",김민재<=FIRST_PERSON_EXCEPTION(0); 태우<=태우(21); 리강<=리강(16); 장남<=장남(10); 살만<=살만(6); 빈 살만<=빈 살만(6); 김태중<=김 회장(3); 데이비드<=데이비드(2); 최재석<=최재석(2); 한정훈<=한 부회장(1),금융타워<=금융타워(20); 한국<=한국(29); 중국<=중국(23); 태우<=태우(21); 북한<=북한(17); 사우디<=사우디(15); 유럽<=유럽(10); 러시아<=러시아(7); 연변<=연변(5); 스위스<=스위스(5),66f3e7df3123343c14a7134108dc59940511f40372493a549cba8ae709df4b45
DCA-N64,691,693,119911,120355,"김민재, 태우, 한정훈, 최재석, 강 대위, 데이비드, 로만, 조지, 웨이","금융타워, 회장실, 태우, 중국, 유럽, 한국, 미국, 검찰, 일본, 인도",김민재<=FIRST_PERSON_EXCEPTION(0); 태우<=태우(38); 한정훈<=한 부회장(6); 최재석<=최재석(6); 강 대위<=강 대위(6); 데이비드<=데이비드(2); 로만<=로만(2); 조지<=조지(1); 웨이<=웨이(1),금융타워<=금융타워(6); 회장실<=회장실(1); 태우<=태우(38); 중국<=중국(34); 유럽<=유럽(26); 한국<=한국(12); 미국<=미국(10); 검찰<=검찰(4); 일본<=일본(4); 인도<=인도(2),66f3e7df3123343c14a7134108dc59940511f40372493a549cba8ae709df4b45
DCA-N64B,694,696,120356,120801,"김민재, 태우, 데이비드, 김태중, 다이먼, 로만","금융타워, 유럽, 중국, 태우, 러시아, 미국, 폴란드, 한국, 태우건설, 우크라이나",김민재<=FIRST_PERSON_EXCEPTION(0); 태우<=태우(38); 데이비드<=데이비드(6); 김태중<=김 회장(4); 다이먼<=다이먼(1); 로만<=로만(1),금융타워<=금융타워(17); 유럽<=유럽(105); 중국<=중국(59); 태우<=태우(38); 러시아<=러시아(16); 미국<=미국(12); 폴란드<=폴란드(12); 한국<=한국(12); 태우건설<=태우건설(11); 우크라이나<=우크라이나(9),66f3e7df3123343c14a7134108dc59940511f40372493a549cba8ae709df4b45
DCA-N65,697,710,120802,122944,"김민재, 태우, 살만, 빈 살만, 리강, 김태중, 안드레아, 데이비드, 최재석, 한정훈, 애플, 조지","금융타워, 청와대, 태우 본사, 태우병원, 태우, 중국, 한국, 유럽, 미국, 부산",김민재<=김민재(1); 태우<=태우(222); 살만<=살만(30); 빈 살만<=빈 살만(30); 리강<=리강(29); 김태중<=할아버지(27); 안드레아<=안드레아(24); 데이비드<=데이비드(15); 최재석<=최재석(15); 한정훈<=한 부회장(11); 애플<=애플(11); 조지<=조지(5),금융타워<=금융타워(36); 청와대<=청와대(9); 태우 본사<=태우그룹 본사(6); 태우병원<=태우병원(1); 태우<=태우(222); 중국<=중국(134); 한국<=한국(124); 유럽<=유럽(62); 미국<=미국(56); 부산<=부산(39),66f3e7df3123343c14a7134108dc59940511f40372493a549cba8ae709df4b45
DCA-N67,711,715,122945,123789,"김민재, 태우, 프리고진, 시진핑, 최재석, 드미트리, 한정훈, 강 대위, 서정준, 기획실장, 기시다, 김태중","금융타워, 태우 본사, 청와대, 강 대위 사무실, 중국, 태우, 일본, 한국, 태우IT, 러시아",김민재<=FIRST_PERSON_EXCEPTION(0); 태우<=태우(97); 프리고진<=프리고진(19); 시진핑<=시진핑(17); 최재석<=최재석(8); 드미트리<=드미트리(8); 한정훈<=한 부회장(6); 강 대위<=강 대위(5); 서정준<=서정준(4); 기획실장<=기획실장(4); 기시다<=기시다(4); 김태중<=김 회장(2),금융타워<=금융타워(10); 태우 본사<=태우그룹 본사(8); 청와대<=청와대(5); 강 대위 사무실<=강 대위의 사무실(1); 중국<=중국(155); 태우<=태우(97); 일본<=일본(85); 한국<=한국(39); 태우IT<=태우IT(24); 러시아<=러시아(24),66f3e7df3123343c14a7134108dc59940511f40372493a549cba8ae709df4b45
DCA-N67B,716,720,123790,124612,"김민재, 태우, 프리고진, 로만, 데이비드, 최재석, 한정훈, 김태중, 푸틴, 머스크, 드미트리, 조지","금융타워, 백악관, 청와대, 강 대위 사무실, 중국, 러시아, 태우, 일본, 한국, 미국",김민재<=FIRST_PERSON_EXCEPTION(0); 태우<=태우(36); 프리고진<=프리고진(25); 로만<=로만(11); 데이비드<=데이비드(10); 최재석<=최재석(9); 한정훈<=한 부회장(5); 김태중<=김 회장(4); 푸틴<=푸틴(4); 머스크<=머스크(3); 드미트리<=드미트리(2); 조지<=조지(1),금융타워<=금융타워(5); 백악관<=백악관(3); 청와대<=청와대(3); 강 대위 사무실<=강 대위의 사무실(1); 중국<=중국(57); 러시아<=러시아(54); 태우<=태우(36); 일본<=일본(36); 한국<=한국(35); 미국<=미국(31),66f3e7df3123343c14a7134108dc59940511f40372493a549cba8ae709df4b45
DCA-N68,721,731,124613,126382,"김민재, 태우, 최재석, 프리고진, 푸틴, 김태중, 한정훈, 데이비드, 바이든, 강 대위, 조지, 구글","금융타워, 백악관, 청와대, 태우 본사, 국회, 러시아, 일본, 우크라이나, 태우, 한국",김민재<=김민재(4); 태우<=태우(135); 최재석<=최재석(35); 프리고진<=프리고진(24); 푸틴<=푸틴(21); 김태중<=김 회장(16); 한정훈<=한 부회장(13); 데이비드<=데이비드(11); 바이든<=바이든(11); 강 대위<=강 대위(6); 조지<=조지(5); 구글<=구글(4),금융타워<=금융타워(35); 백악관<=백악관(13); 청와대<=청와대(8); 태우 본사<=태우그룹 본사(2); 국회<=국회(2); 러시아<=러시아(203); 일본<=일본(146); 우크라이나<=우크라이나(143); 태우<=태우(135); 한국<=한국(94),66f3e7df3123343c14a7134108dc59940511f40372493a549cba8ae709df4b45
